,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-0.0062177021371565,-0.0013245335932716,0.0020271329902554,-0.0004653433684664,-0.0082294594019363,0.0036641805904597,-0.0002396295119371,0.0,-0.0016573820239487,-6.069835305752224e-05,-0.0048089898509186,0.0019084407096647,-0.0002004863885446,0.0003314352035644,0.0022570535537307,-0.0096085570853488,-0.0070916179972707,-0.0128751890173985,0.0013108556708616,-0.0039625931113545,0.0,0.0,0.0253065244023268,-0.0112960073423074
1,0.001042748364192,-0.0006631451546704,0.0,-0.0004655600137316,-0.0005310340943606,0.0006638054537258,0.0,-0.001892100725334,-0.0130870993858682,-0.0018192104552597,-0.0010637189837899,-0.0004762013753255,0.0,0.0007454347336059,0.0,0.000359332695266,-0.0004551765677914,0.009349657482381,-0.0002849580280416,0.0041772877514644,0.0,-0.002156151067601,-0.0182175274527253,-0.0018427705536494
2,-0.0005207743200017,0.0,0.0060283740579667,0.0004657768608133,-0.0045828052713815,-0.0001658096460979,-0.0007188780164378,-0.0028435765335376,-0.0004397639211176,-0.0003645979049664,-0.004959094802718,0.0,6.680819804928222e-05,-0.003227937350054,-0.0016487862031139,0.0057471209243954,-0.0004552969922604,-0.0086027648108825,9.792522564270594e-05,0.0023374522773688,-0.0001799775308895,-0.001728565654008,0.0006886285748037,-0.0043076735276442
3,-0.0002233215133474,0.0013271704159714,-0.00538899301643,-0.0004655600137316,0.0007784487062778,-0.0026538372032252,0.0,-0.00095059205767,0.0107614604786257,0.0,0.0023542745044324,-0.0007145969419721,-6.68037350121231e-05,-0.000332150755011,4.031968841697171e-05,-0.0035714421953471,0.002791193188338,0.0049949921778383,0.0,0.0,0.0036101915354205,0.000432910334056,-0.0012095939139951,0.0054387491188238
4,-0.0038719602430726,0.0,0.0010109025067944,0.0004657768608133,0.0,0.0001662784193513,0.0069139324889482,0.0028543988884749,-0.0008324852479184,6.083484887223226e-05,-0.0017997021689794,0.0007151079559306,0.0,-0.0104270195440822,0.0001208312674936,0.0028673808171995,0.0012482001256644,0.0014910561908187,0.0,0.0,7.758017068655041e-05,0.0006490432389568,-0.000352639801831,-0.0011064217106277
5,-0.0080815085938396,-0.0023765185730055,-0.00323166739722,0.0004655600137314,0.0011334305936871,0.0009976949434645,0.00742319638595,-0.0028462744857465,0.0024995365710772,0.0006684935175416,-0.0039114986477664,-0.0002381686908582,-0.0028075762740527,0.008354466159527,0.0008457166834364,0.0057183649045665,-0.0067491390040603,0.001985093968077,0.0003741200543619,-3.950397958857343e-05,-0.0011650752095344,-0.0006486222550675,0.0054599231991568,-0.0033230356069711
6,0.0038567261732471,-0.0022676840142337,-0.0010131557974973,-0.0004653433684664,-0.0029968168855256,-0.0006644670269168,-0.0023640301637046,-0.0038058954312014,-0.0020777537211525,-0.0001821861935484,-0.0002146791277305,0.0,0.000871463260459,0.0004162411795643,0.0001207145787289,0.002132245010392,0.0105535984078162,-0.0042925263801086,-0.0013088948284103,-3.95658540168193e-05,0.0,-0.0021636150189793,-0.0047303152559719,-0.0029637624501717
7,0.0059256700401985,0.0013315248655014,0.0095754747836426,0.0004655600137314,0.0034733763980004,0.0023271175200054,-0.00474100498377,0.0,-0.001457416127489,-0.001397138914573,0.002485493639526,0.0050035520220348,0.0030138433835657,0.0002496154037335,0.0044258716232008,-0.0003546180358611,-0.0003777868313703,0.0090166048243374,0.0013106102794271,-0.0002371632524586,-0.0007775486372059,-0.0013009011271305,0.0052708618910668,0.0023532628986049
8,-0.0085375466825156,-0.0006649088369149,-0.0120965828021831,-0.0004653433684664,-0.0004215812207438,0.004809302142563,-0.0138053199330606,-0.0038204356096335,-0.0016680153854156,-0.0008515778275307,-0.0005510351595741,-0.0033190940880874,-0.0021366992332193,0.0006655172753014,-0.0042060689565973,0.0010641638428005,-0.0127827539299408,-0.0039918276485832,-0.0016860485271032,0.000197703037007,-0.0069378856454832,0.0002170716724945,-0.000737298022924,-0.0004942656045533
9,0.0030773137138414,0.0,0.0115425101530055,0.0004655600137314,-0.0003773882968576,0.0,0.0140002563102892,0.0,-0.0031766149527784,0.0,0.0004594647161286,-0.0011893253085558,0.0,-0.0002493871399828,-4.0204782908404336e-05,-0.0007086658717802,0.0086055220994494,0.0022953806581796,0.0001905205197983,0.0,0.0066409227923502,0.0013023957822547,0.0004850758120503,-0.0003708589383512
10,0.0015606324571368,-0.0006652877834444,0.0012270274842336,0.0004653433684664,-0.0021095235000538,0.0036309823427806,0.0032594139836669,0.0,0.0005475786639023,0.0,-0.000489802110792,0.0,-0.0002007412928719,-0.0003326202795343,0.0,0.0003545503993866,-0.0024596751208818,-0.0052674846884645,0.0020598650282994,3.950866421979179e-05,0.0002700358762332,0.0013006190592788,0.0015540696374971,-0.0016076830625366
11,-0.0047409611135938,0.0,-0.0132247427854117,-0.0009302538494731,-0.0002448170099809,0.0004933198260056,-0.0032488247189475,0.0,0.0041035531612497,-0.0025569108912141,-0.001071961327516,0.0011907414875429,-0.0002677768820108,-0.0001663972072683,-0.0022527860425971,-0.0024813788406942,-0.0097297666297056,0.0004964219616974,-0.0001868495953433,0.0077081072858518,0.0012404518833892,-0.0010824689012142,0.0078502647028345,-0.0014864702290604
12,-0.0003331344610526,0.0006657306859368,-0.0024419807361667,0.0004655600137314,-0.0019364639046945,0.0011505538239424,0.0,0.0009587032516728,0.000208515565675,0.0009765848735701,0.0,0.0028543988884749,0.0001339243028376,-0.0002495738773586,0.0015320926436484,0.0,0.0160043032601043,0.0054581845195468,0.0,0.0007845769928123,0.0031092081278405,0.0002167779879232,-0.0085773060575916,0.0004962277040624
13,0.0034959836805915,0.0,0.0004080060705202,-0.0009306867369331,0.0045049499526004,0.0064028795046041,0.0042857215518043,-0.0019156613882376,-0.0043786298682529,-0.0008536548149294,-0.0035872375968773,-0.004269456969337,0.0006024254518931,-0.0034950334970868,-0.0020128824971242,-0.0039089802910016,-0.0036832375066743,-0.0023030002885339,0.0,-0.0115627803495173,-0.0003874556020441,-0.0004333793521644,0.0086515127301391,-0.0011159822142876
14,0.0124871978418978,0.0,-0.0016313586778371,-0.0009314648837737,0.0011766767983145,0.002447006977909,-0.0002371298283096,0.0,-0.0037617270972022,0.0016658130715722,-0.0005846409031528,-0.0019056221350582,-0.0025420767653489,-0.0026722312720185,0.001250555970212,-0.0017838438524549,0.003182867081606,0.006804041762916,-0.0001868845146393,-0.0026964576712296,-0.0084587197035018,0.002384578534675,-0.0014342836148435,-0.0055858609965186
15,-0.0155941900570996,-0.0019959902531056,0.0198511242774879,-0.0004662111201,-0.0017740731542094,0.0001627066136544,0.0002371860722022,0.0,0.0035657515487927,-0.0028206557064463,3.0818245077408985e-05,-0.0016706370471367,-0.0006707317197974,-0.0005861148341735,4.026633320814909e-05,0.0053609585769951,-0.0143423750660192,-0.0070855995105932,-0.0001869907630699,-0.0027037482138419,0.0077491297843862,-0.0010813808378624,0.0054170340785118,-0.0007489396846415
16,0.0012045504780749,0.0,-0.020466075927036,0.0,-0.0043318487523993,0.0022778944310755,-0.0040303931344855,0.0,-0.0016757819070369,-0.0002443531898346,-0.0023705828621636,-0.0004781366695715,-0.0022147773896287,-0.00217830206854,0.0007251336511808,-0.0035548694313707,0.0087631245553077,-0.0013195089830991,0.0003739801408912,-0.0002392664685045,-0.0031031777182029,-0.0004330040779022,-0.0057844405671655,-0.0024984955654205
17,0.0010527853372418,-0.0006666819254557,-0.0008178473860588,0.000466428574288,-0.0001338633577861,0.0035714484765053,0.0021423507779992,0.0,-0.0004196487164856,-0.0001833329976269,-0.0005555585378723,-0.003109329439015,-0.0010089049460666,-0.0010075156903849,-0.0016102814263799,-0.0035676196582246,-0.0003960083813238,0.0037985061128714,-0.0001868845146393,7.977457688265868e-05,-0.0007782279054447,-0.0010829378177055,0.000524533364894,0.0013775906381164
18,0.0023287077070642,0.0046698231866159,0.0010231069808337,-0.0009324222402,-0.0009595733014306,0.0027499512209931,-0.0134980414855649,-0.0009597148568727,0.0002956009171757,-0.0009780174580686,-0.0040140426473422,0.0014395722853093,-0.002087244476677,-0.0027735907021678,0.0,0.002864300853274,-0.0142163150570658,0.0016442526043926,0.0003886051629043,0.0057420944589506,-0.0116426492882035,0.000650533275997,0.0052333398356536,0.000625350829544
19,0.0023983162840781,-0.0006640258036653,0.0002044590475233,0.0009332924628489,0.0028143436368929,0.0046781270040007,0.0068659986631111,-0.0019211819771858,-0.0011349152261225,0.0006730335824058,0.0012710927120928,0.0041485446667239,0.0019566376964861,0.0008428021309319,0.0016128786148564,0.0032131435863069,0.0136047946236523,-0.0013130305020777,-0.0005753723333149,-0.0028150293808215,0.0105977845532751,0.0002166483467524,-0.0065099668973045,-0.0001250110731585
20,-0.0009719991238317,0.002657804740604,0.0016349482088386,-0.0004662111201,-0.002316432149351,-0.0017932470816329,0.0086833948509231,0.0028873659268422,0.0073529894965995,0.0003668453529454,-0.0005882974910614,-0.006278705823197,-0.003299700290667,-0.0016841848273027,0.0004831335705528,0.0017793322555798,-0.0070394631316292,0.0037828872553034,-0.0001869544057364,0.0005964341718008,0.0,0.0002166014204127,0.0096918995411642,0.002750015258789
21,-0.001571557122824,-0.0019880538547275,0.0002040835864724,-0.000466428574288,0.0004465255961905,-0.0039942723698647,0.0,0.0009597148568728,0.0,0.0001222680299878,-0.0001858775600119,0.0012004618302229,-0.0014187653730939,-0.0005061593120506,0.0054305712080504,-0.0014209239332419,0.0004591473171058,0.0024578326868619,0.0003740500712,-0.0003576108105418,-0.000645218196825,-0.0004331090287947,-0.0017223148358528,-0.0014959205279974
22,0.003972706429416,0.0019920140860098,0.0020399525334001,-0.0004666462314244,-0.0001338842700554,0.003847168474114,-0.0016595470440437,-0.0009587946873667,0.0010427369398331,0.0020564903795759,0.0031606005509845,0.0009592545514506,0.0046684873285463,0.0017722937653701,-0.0044407775163513,-0.0003557534210137,0.0013767222595891,-0.0003269116976774,0.0001869194469894,-0.0020670360429364,0.0041566780920212,0.0002166483467524,0.0023592048512599,0.0016230322757684
23,-0.0038077479194321,-0.0039761709085476,0.0029585167952035,0.0004668640917935,-0.0006026279974919,-0.0057629646815828,0.0,0.0,0.0,-0.002967146710824,-0.004139112801358,-0.0016771324079174,0.0,-0.0006739191551541,0.0003618411266572,0.0003558800265507,0.0054995802434343,-0.0006540372077688,0.0,0.007645471379549,-0.0059875216945715,-0.0019497433467373,-0.0026120379343047,-0.0028667997919722
