0.040702,7.8713e-17,5.3112e-17,2.2985e-17,-2.6541e-16,-1.1205e-16,-1.8431e-17,-1.9841e-17,2.6281e-16,2.5305e-16,1.6437e-16,-4.5103e-17,-1.816e-16,5.8807e-16,-2.7712e-16,4.4805e-16,1.0734e-16,3.9465e-17,6.1989e-17,-3.0531e-16,-1.7998e-17,7.4159e-17,-3.8879e-16,-8.2074e-17,-2.8341e-16,-4.8789e-18,-5.1391e-17,3.8771e-16,-7.8063e-17,-7.8063e-17,-3.3285e-16,-1.8063e-16,2.0665e-16,9.5843e-17,7.2533e-17,-8.3484e-17,-2.6129e-17,0,-6.5052e-17,-3.4152e-17,-2.112e-16,-1.6306e-16,-3.1355e-16,-6.1583e-17,2.0817e-16,6.4293e-17,-1.8697e-16,-2.1424e-16,6.3751e-17,4.8959e-17,7.8496e-17,3.2027e-16,2.1727e-16,-1.21e-16,1.3986e-16,1.2295e-16,1.3191e-16,6.5703e-17,-1.0083e-16,5.9197e-17,1.1156e-16,-2.55e-16,-9.4326e-17,1.6241e-16,2.0383e-17,-1.9212e-16,-1.185e-16,-3.387e-16,-4.1037e-16,-3.9877e-16,2.6801e-16,1.0349e-16,1.5222e-16,-4.4886e-17,2.2828e-16,-3.9465e-17,1.3704e-16,3.0938e-16,4.5103e-17,1.4398e-16,-3.4838e-16,5.4752e-18,-2.0882e-16,-4.5016e-16,1.0473e-16,-1.7597e-16,-4.7228e-16,1.1547e-17,2.4893e-16,8.4568e-18,1.3336e-16,1.6003e-16,1.8475e-16,6.2884e-17,-9.8012e-17,3.773e-16,4.6957e-16,-1.3965e-16,-2.2747e-16,6.6353e-17,1.3444e-16,-2.266e-16,-3.6429e-17,4.12e-17,-1.8182e-16,2.1901e-16,-2.4243e-16,-9.9855e-17,-3.9031e-17,2.5435e-16,5.9414e-17,2.1435e-16,2.2356e-16,1.1276e-17,2.7756e-16,-5.3017e-17,2.8688e-16,3.708e-16,-6.8738e-17,-1.8041e-16
7.8821e-17,0.040702,2.0717e-17,-1.0408e-17,-5.1066e-17,-2.8189e-17,-1.3878e-17,1.5613e-17,2.2985e-17,1.713e-17,3.4478e-17,-7.2642e-18,-7.4593e-17,1.1831e-16,-2.7647e-17,6.4835e-17,5.7029e-17,-6.0173e-17,5.6379e-17,-7.0907e-17,-5.9848e-17,6.3101e-17,-1.0227e-16,3.8055e-17,6.9389e-18,9.1073e-18,1.6914e-17,7.4593e-17,-2.9816e-17,3.2309e-17,-5.2042e-17,-8.1098e-17,4.2284e-18,-8.8905e-18,1.0571e-17,-3.6863e-17,-4.5536e-18,-6.7817e-17,1.9516e-18,2.3419e-17,-9.4326e-17,2.6888e-17,-6.18e-17,3.7947e-17,4.4452e-17,-8.1098e-17,-4.6838e-17,-2.5479e-17,-2.2768e-17,-5.6812e-17,-1.6914e-17,1.4745e-17,8.0665e-17,2.0925e-17,7.7846e-17,5.421e-17,4.3368e-17,-1.3878e-17,-3.6212e-17,1.8215e-17,2.7756e-17,-2.8623e-17,-2.949e-17,1.2078e-16,2.3419e-17,2.4503e-17,3.9031e-18,-1.5932e-16,-1.3498e-17,-7.8063e-17,3.9248e-17,2.3419e-17,2.4828e-17,-3.3827e-17,5.1608e-17,6.5052e-18,1.3878e-17,7.8496e-17,3.7297e-17,1.5613e-17,-5.421e-17,-2.6021e-17,2.8189e-18,-1.0712e-16,1.8215e-17,-8.0014e-17,-1.9949e-17,1.8865e-17,7.2858e-17,-7.8063e-18,6.7004e-17,-1.6914e-17,-3.0791e-17,1.236e-17,-8.511e-18,5.8547e-17,1.1362e-16,2.0275e-17,-7.752e-17,-9.1073e-18,4.3802e-17,-2.8623e-17,3.6863e-17,2.6021e-17,-9.8473e-17,7.6003e-17,-5.356e-17,-2.2443e-17,-5.7896e-17,9.335e-17,2.2551e-17,4.4669e-17,3.1659e-17,-1.4528e-17,-5.2042e-18,-1.0842e-18,1.1623e-16,9.6928e-17,-3.2309e-17,-2.3852e-17
5.3099e-17,2.1254e-17,0.040702,1.3336e-17,2.0817e-17,2.6021e-18,-9.7578e-18,5.5077e-17,1.9516e-17,1.7212e-17,2.9328e-17,2.8515e-17,3.0358e-17,3.1225e-17,-6.6353e-17,-5.8818e-18,8.9989e-17,8.8905e-17,2.5153e-17,-2.949e-17,4.7271e-17,6.077e-17,-6.7654e-17,-5.2638e-17,-5.1933e-17,5.2042e-18,-3.9031e-18,-2.2985e-17,-7.5894e-18,-3.6429e-17,-4.3802e-17,4.0332e-17,3.6863e-17,-8.6736e-18,6.0715e-18,1.9516e-18,4.4019e-17,2.5153e-17,-3.4694e-18,-2.8189e-17,1.4311e-17,-2.8623e-17,4.4019e-17,-2.8406e-17,2.7756e-17,-3.2309e-17,4.0441e-17,-8.6736e-19,-7.4837e-17,2.8081e-17,-7.3834e-17,2.3121e-17,5.6379e-18,-1.0625e-17,-4.6433e-17,-7.6978e-17,4.2067e-17,4.1742e-18,5.7246e-17,-7.1991e-17,1.7347e-18,2.3419e-17,-1.6046e-17,-6.8955e-17,-2.4395e-17,3.296e-17,-2.0817e-17,5.4644e-17,-5.5077e-17,-2.1467e-17,-6.4849e-18,4.0658e-17,-3.9357e-17,2.2985e-17,-5.4644e-17,3.6429e-17,6.4185e-17,9.541e-18,5.2557e-17,1.0842e-18,-5.1174e-17,8.6736e-19,-2.9382e-17,2.1738e-17,4.9873e-17,2.4015e-17,7.8496e-17,5.5511e-17,7.9147e-18,-5.0741e-17,3.1442e-18,-4.0983e-17,2.537e-17,-2.3419e-17,-1.5179e-18,-1.5613e-17,1.9732e-17,3.0629e-18,4.3368e-18,-6.1822e-17,-7.5894e-18,4.3368e-18,3.7513e-17,-1.8431e-17,4.1633e-17,8.6736e-18,2.0505e-17,-4.2067e-17,-9.4326e-18,-4.1417e-17,4.6621e-17,2.949e-17,-2.7105e-18,6.5919e-17,6.3426e-17,-1.0408e-17,-2.7756e-17,-2.4937e-17,3.6104e-17,-8.37e-17
2.331e-17,-1.0625e-17,1.3281e-17,0.040702,-4.1769e-17,-3.4586e-17,-3.1225e-17,-2.1684e-18,5.4752e-17,2.8948e-17,2.949e-17,2.2118e-17,1.7347e-18,1.2447e-16,-5.9631e-17,4.9656e-17,1.4962e-17,-6.5052e-18,2.8406e-17,2.7647e-17,-2.5818e-17,-3.5996e-17,-6.0282e-17,-1.3444e-16,-1.7347e-18,1.9624e-17,-1.5179e-17,1.0018e-16,3.2526e-18,-2.9057e-17,1.7347e-18,-8.6736e-19,7.9364e-17,-5.768e-17,9.2157e-18,-1.5938e-17,-1.9516e-17,-6.0173e-18,-4.6729e-17,2.1738e-17,-1.213e-16,4.5103e-17,-2.949e-17,1.0842e-17,6.4402e-17,4.4669e-17,1.9516e-18,-1.1362e-16,-4.7705e-17,-2.2118e-17,-1.4962e-17,1.1384e-17,3.9031e-17,6.0715e-18,5.2259e-17,-4.1742e-17,-4.7657e-17,1.3959e-17,1.0408e-17,-6.9389e-17,3.1659e-17,-2.7539e-17,-1.5179e-17,-1.7456e-17,-2.1034e-17,-1.1926e-18,4.3368e-19,2.472e-17,2.5153e-17,-1.3769e-17,4.5103e-17,-8.6736e-18,-7.3726e-18,9.1507e-17,-6.5052e-19,-6.6949e-17,-3.1659e-17,1.0018e-16,5.9306e-17,-4.3368e-18,-8.0339e-17,3.708e-17,3.2092e-17,-7.1774e-17,-2.6238e-17,-1.4528e-17,-6.9389e-17,1.7998e-17,9.2157e-17,1.2197e-17,1.2794e-17,1.1709e-17,6.18e-18,-1.3661e-17,-2.7972e-17,7.5244e-17,3.2092e-17,-1.648e-17,8.2616e-17,-2.266e-17,2.0166e-17,-4.8464e-17,2.2551e-17,4.429e-17,-5.8113e-17,8.4785e-17,-5.0958e-17,-5.8547e-18,8.3484e-18,2.7105e-17,-3.7297e-17,9.8879e-17,1.4962e-17,6.18e-17,-3.2526e-18,2.6021e-18,4.0332e-17,4.8721e-17,2.884e-17,-4.616e-17
-2.6498e-16,-5.2042e-17,2.0383e-17,-4.2138e-17,0.040702,1.3683e-16,4.3151e-17,1.919e-17,-2.6498e-16,-1.3531e-16,-1.1774e-16,4.0115e-17,1.0929e-16,-4.7748e-16,2.047e-16,-3.8603e-16,-1.0688e-16,6.0227e-17,-8.099e-17,2.3766e-16,-1.1709e-17,-1.1926e-18,2.5435e-16,5.7788e-17,1.6914e-16,2.4611e-17,5.2475e-17,-3.0065e-16,1.4138e-16,4.7813e-17,2.2508e-16,1.2609e-16,-1.3531e-16,-1.0907e-16,-8.6736e-18,5.9631e-18,3.2092e-17,-5.1608e-17,5.9197e-17,3.3827e-17,1.8084e-16,1.5667e-16,2.4026e-16,9.541e-17,-1.3531e-16,-1.3097e-16,1.1015e-16,1.7036e-16,-1.0929e-16,1.9516e-17,-2.0058e-17,-2.5153e-16,-1.2338e-16,3.4694e-17,-1.3227e-16,-1.5276e-16,-5.2421e-17,-6.657e-17,6.3426e-17,-8.717e-17,-4.6404e-17,2.3679e-16,1.1839e-16,-1.8236e-16,-3.4694e-18,1.9938e-16,8.3484e-17,2.4297e-16,2.884e-16,2.6663e-16,-1.9732e-16,-1.9949e-17,-1.3791e-16,8.2318e-17,-1.4398e-16,1.7239e-17,-8.1532e-17,-1.9968e-16,2.5153e-17,-1.2837e-16,2.5479e-16,2.2551e-17,1.3054e-16,3.361e-16,-2.3636e-17,1.249e-16,3.554e-16,2.7539e-17,-1.3141e-16,-6.6028e-17,-1.0105e-16,-1.3184e-16,-8.5435e-17,-5.9599e-17,1.0655e-16,-3.296e-16,-3.2591e-16,1.1406e-16,2.0708e-16,-8.7414e-17,-2.021e-16,1.6849e-16,1.3956e-17,-8.5937e-17,1.3477e-16,-1.2577e-16,1.7456e-16,3.0358e-17,-1.7347e-18,-2.7756e-16,-5.421e-17,-1.6306e-16,-1.9082e-16,1.7293e-17,-2.7539e-16,-5.421e-18,-2.4763e-16,-2.6194e-16,7.2858e-17,1.4702e-16
-1.12e-16,-2.8623e-17,3.4694e-18,-3.4586e-17,1.3704e-16,0.040702,-6.5052e-18,-8.4134e-17,-4.3802e-17,-6.5919e-17,-8.6302e-17,4.2284e-17,-1.7564e-17,-1.3618e-16,6.3317e-17,-1.5905e-16,-4.1633e-17,2.8623e-17,-1.03e-17,8.6953e-17,2.4503e-17,-2.6238e-17,1.6957e-16,3.7784e-17,9.8771e-17,-1.9516e-18,-1.6046e-17,-1.4246e-16,2.4882e-17,2.5587e-17,1.3249e-16,5.8872e-17,-7.2858e-17,-1.5613e-17,-3.5779e-17,5.7246e-17,-1.236e-17,8.6736e-19,-3.9899e-17,-9.541e-18,9.9747e-17,-6.5052e-18,4.5753e-17,3.4556e-17,-8.9121e-17,-1.0154e-16,7.5677e-17,4.4669e-17,-5.0958e-17,1.4745e-17,2.472e-17,-6.2884e-17,-1.6805e-16,6.4618e-17,-5.7571e-17,-1.236e-17,-9.2374e-17,-5.3614e-17,4.0766e-17,-7.752e-17,-4.8315e-17,7.6111e-17,5.6162e-17,-3.708e-17,1.236e-17,-1.2143e-17,9.7145e-17,1.7483e-16,1.7651e-16,8.9094e-17,-9.8012e-17,-4.3585e-17,-1.0105e-16,-6.9389e-18,-7.6328e-17,-4.2501e-17,-3.4911e-17,-1.3574e-16,-5.3776e-17,-1.1059e-16,9.7199e-17,-2.9273e-17,5.0415e-17,1.5157e-16,3.5128e-17,1.9949e-17,1.5613e-16,2.1684e-17,-4.0874e-17,-4.1633e-17,1.3885e-17,-8.5042e-17,-4.597e-17,-1.0799e-16,1.0192e-17,-1.6352e-16,-1.5591e-16,-5.7463e-18,6.2016e-17,-2.2551e-17,-1.384e-16,4.7271e-17,-3.2092e-17,-3.5101e-18,8.7522e-17,-9.9747e-17,6.2016e-17,-2.5153e-17,5.768e-17,-1.1005e-16,-5.2042e-18,-6.4429e-17,-8.1532e-17,4.4994e-18,-3.872e-17,-2.9273e-18,-1.5667e-16,-1.5786e-16,1.1276e-17,3.9899e-17
-1.8269e-17,-1.3444e-17,-9.8662e-18,-3.1225e-17,4.2067e-17,-6.5052e-18,0.040702,-1.1953e-17,4.4344e-17,-6.5052e-18,6.5052e-18,-5.2855e-17,-1.4745e-17,3.155e-17,-2.0817e-17,-1.9082e-17,-1.0408e-17,6.2233e-17,1.5613e-17,-3.9682e-17,3.2743e-17,2.2226e-17,-1.2577e-17,4.8247e-18,5.1174e-17,7.1991e-17,3.9031e-18,2.331e-17,-2.0275e-17,-1.2089e-17,3.5562e-17,1.9732e-17,-1.9028e-17,2.3419e-17,3.2526e-17,1.2848e-17,-3.6646e-17,-1.9949e-17,-2.1521e-17,8.2399e-18,1.1384e-17,-6.8955e-17,-4.6594e-17,9.9747e-18,3.1882e-18,-3.4694e-17,2.125e-17,-5.4861e-17,-4.3802e-17,-2.6238e-17,2.7322e-17,-1.4311e-17,2.5208e-17,-4.803e-17,6.3751e-17,-1.301e-18,-3.4694e-18,1.236e-17,2.537e-17,-2.1684e-18,-2.6021e-18,6.5052e-18,-8.2399e-18,-1.6975e-17,-2.6997e-17,1.03e-17,-2.3419e-17,-1.301e-17,2.5587e-17,-1.2956e-17,2.8189e-17,-3.773e-17,1.3878e-17,-5.5511e-17,6.0715e-18,-1.1709e-17,8.8905e-18,2.7322e-17,-2.0302e-17,1.7347e-18,3.5779e-18,-3.4694e-18,-3.9031e-18,-4.0549e-17,1.8215e-17,1.6914e-17,-4.4235e-17,-1.4962e-17,2.7322e-17,-2.3852e-17,7.1557e-18,1.1818e-17,-2.6888e-17,-1.8323e-17,-1.6643e-17,2.6021e-18,-1.648e-17,-1.4528e-17,-7.481e-18,5.0524e-17,-4.4669e-17,3.4261e-17,3.0358e-18,9.541e-18,2.06e-17,-6.0715e-18,1.7781e-17,3.6863e-18,0,-4.3368e-19,-2.6021e-17,-7.6436e-18,-3.2038e-17,-4.4452e-18,-1.648e-17,-2.8623e-17,-3.6429e-17,-1.3878e-17,-2.5587e-17,-4.0874e-17
-1.9624e-17,1.6371e-17,5.5077e-17,-2.1684e-18,1.8431e-17,-8.37e-17,-1.1872e-17,0.040702,-1.9949e-17,-8.8905e-17,-2.1684e-19,-3.6863e-17,2.7322e-17,-7.069e-17,5.9523e-17,-2.7756e-17,-8.5435e-17,6.5052e-19,1.194e-17,9.1073e-18,-1.049e-17,2.2118e-17,7.7412e-17,-2.3419e-17,-1.1818e-17,2.2768e-17,-6.9389e-18,1.5721e-17,1.9516e-17,6.3317e-17,7.6545e-17,3.6971e-17,-4.8789e-19,-7.3726e-17,1.4311e-17,3.1659e-17,5.3126e-18,-6.0282e-17,3.8489e-17,1.7022e-17,3.708e-17,4.2284e-17,2.6021e-17,-6.4185e-17,6.2884e-17,-7.1557e-17,3.2092e-17,-1.0192e-17,-5.3451e-17,-2.5479e-17,-2.4096e-17,-3.6538e-17,8.6736e-19,2.949e-17,1.6805e-17,-6.9389e-18,-1.0408e-17,3.3827e-17,-1.2902e-17,5.0686e-17,-3.1659e-17,4.1633e-17,1.2273e-16,-7.1015e-17,-4.7271e-17,-3.0141e-17,-2.3419e-17,1.0235e-16,5.2259e-17,-8.7278e-18,-5.6379e-18,-3.1225e-17,-2.472e-17,-2.2226e-18,-2.0275e-17,3.8164e-17,5.6379e-18,-2.2443e-17,-8.6736e-19,9.541e-18,3.6429e-17,3.6646e-17,-1.3431e-17,2.4937e-17,3.7513e-17,1.9082e-17,5.5592e-17,-4.3368e-17,-3.0358e-17,6.0227e-17,-6.451e-17,-3.361e-18,-1.9516e-17,-2.6183e-17,4.1091e-17,-3.9682e-17,-6.5486e-17,5.7246e-17,1.4225e-16,5.1391e-17,2.9639e-17,6.3317e-17,-1.6764e-17,-4.5536e-18,1.0842e-17,2.0817e-17,4.4235e-17,6.9823e-17,-1.301e-18,3.7622e-17,4.8898e-17,-1.301e-17,2.8189e-17,3.361e-17,-6.4835e-17,-6.18e-17,5.0524e-17,1.5179e-18,1.301e-17,-2.2118e-17
2.6259e-16,2.3852e-17,1.9949e-17,5.5457e-17,-2.652e-16,-4.4669e-17,4.4019e-17,-2.0383e-17,0.040702,2.2888e-16,1.3227e-16,-6.245e-17,-1.7282e-16,6.0889e-16,-2.472e-16,3.5865e-16,1.4962e-16,7.1341e-17,3.258e-17,-3.2613e-16,3.8598e-17,4.8355e-17,-3.1138e-16,-3.708e-17,-1.7391e-16,-1.6046e-17,-9.3241e-17,2.9317e-16,-3.296e-17,-1.0061e-16,-2.6335e-16,-8.3782e-17,1.6816e-16,5.4319e-17,7.2587e-17,-9.5843e-17,-2.0817e-17,9.0639e-17,-1.1731e-16,-3.1008e-17,-9.3675e-17,-1.0322e-16,-2.7539e-16,-5.3343e-17,1.1232e-16,8.8471e-17,-1.1189e-16,-1.3357e-16,2.2822e-17,1.8757e-17,1.1753e-16,3.1442e-16,7.1991e-17,-1.1644e-16,1.3336e-16,1.1356e-16,5.5945e-17,1.2083e-16,-5.833e-17,1.301e-16,3.6863e-17,-2.5069e-16,-1.004e-16,1.0625e-16,2.0166e-17,-1.9114e-16,-1.1167e-16,-2.4866e-16,-3.2553e-16,-2.5804e-16,2.5153e-16,8.9664e-17,6.4185e-17,-4.9277e-17,1.7781e-16,-1.0929e-16,4.3585e-17,2.3159e-16,3.2743e-17,1.0072e-16,-2.2139e-16,-4.2826e-18,-1.2663e-16,-3.3437e-16,1.9732e-16,-9.7145e-17,-3.7112e-16,-4.3151e-17,1.8713e-16,5.3343e-17,1.674e-16,5.5294e-17,1.7434e-16,1.1413e-16,-1.2794e-16,3.6754e-16,3.515e-16,-1.9386e-16,-2.1771e-16,5.768e-17,1.8735e-16,-2.4351e-16,-1.0842e-16,2.4286e-17,-1.609e-16,1.2485e-16,-1.9592e-16,-6.7966e-17,1.5341e-17,2.0665e-16,3.8598e-17,2.5153e-16,1.5179e-16,5.9143e-17,3.2488e-16,-6.7437e-17,1.5547e-16,2.4026e-16,-2.6048e-17,-1.9082e-16
2.5327e-16,1.6263e-17,1.6724e-17,2.9816e-17,-1.3553e-16,-6.5486e-17,-6.6136e-18,-8.9772e-17,2.2866e-16,0.040702,1.3704e-16,3.0791e-17,-1.2902e-16,3.6603e-16,-1.8051e-16,2.2898e-16,1.2035e-16,6.9592e-17,4.7705e-18,-1.9852e-16,3.0818e-17,2.5587e-17,-1.7781e-16,9.8527e-18,-2.5631e-16,-2.0275e-17,-1.4572e-16,2.4286e-16,-8.6736e-18,-1.2815e-16,-2.4785e-16,-1.0148e-16,8.4134e-17,4.9223e-17,6.9389e-18,-4.12e-17,-7.3726e-18,4.4235e-17,-8.7604e-17,-3.4694e-18,-6.6136e-17,-1.8686e-16,-2.4958e-16,-4.12e-17,6.9714e-17,4.7705e-17,-1.3791e-16,-1.4789e-16,2.3419e-17,-2.0383e-17,8.1911e-17,2.9539e-16,4.3368e-17,-1.1731e-16,1.1384e-16,7.6653e-17,5.833e-17,4.5699e-17,-8.6736e-19,2.1223e-17,2.0383e-17,-1.9971e-16,-9.3025e-17,8.6953e-17,4.9656e-17,-1.262e-16,-1.9082e-17,-2.7083e-16,-2.24e-16,-2.179e-16,1.2251e-16,1.0929e-16,9.5057e-17,1.9082e-17,1.635e-16,-6.6787e-17,7.6545e-17,1.7532e-16,2.4449e-17,7.2425e-17,-1.3965e-16,-2.1901e-17,-1.2013e-16,-2.2053e-16,1.3609e-16,-1.1232e-16,-2.0451e-16,-2.6888e-17,1.5547e-16,-1.03e-16,8.8037e-17,1.609e-16,1.1839e-16,-1.5613e-17,-1.1082e-16,2.4373e-16,2.3977e-16,-1.1514e-16,-1.9949e-16,2.125e-17,3.2662e-17,-1.8345e-16,-8.5869e-17,6.6014e-17,-9.0314e-17,1.0105e-16,-1.6263e-16,-6.9823e-17,-7.6111e-17,8.4568e-17,2.1684e-19,1.5049e-16,1.3596e-16,-2.5587e-17,2.1684e-16,-5.0741e-17,1.0669e-16,2.099e-16,-5.505e-17,-7.3509e-17
