0.040641,2.117e-05,5.243e-06,-5.0056e-05,5.6155e-05,1.9015e-05,5.4645e-05,-2.47e-05,-3.0405e-05,-9.7889e-06,2.1494e-05,-5.3853e-05,4.4739e-06,-8.0071e-06,0.00010637,3.3327e-05,4.1088e-05,7.408e-05,1.9549e-05,2.5657e-05,7.4837e-06,6.312e-05,-5.1036e-05,3.777e-05,4.6984e-05,-4.4053e-05,5.3361e-06,1.854e-05,-0.00012851,2.1009e-05,3.3069e-05,-5.9146e-05,6.7725e-06,2.3048e-05,6.7859e-06,-2.3263e-05,-4.571e-05,-6.2415e-06,3.1964e-05,6.394e-05,2.9763e-05,2.4056e-05,5.6094e-05,1.1495e-05,8.636e-06,-4.4233e-05,1.355e-05,-5.178e-05,-7.0776e-06,-0.00010714,-2.4264e-05,-8.4353e-05,-5.0213e-05,4.6806e-05,5.5036e-05,1.9583e-05,-2.0803e-05,4.7741e-05,-7.2681e-05,-3.3736e-05,-4.6289e-06,-4.4914e-06,-6.1156e-06,5.3771e-05,7.9931e-06,-5.2861e-05,-6.1315e-05,3.4897e-06,7.9932e-05,1.0851e-05,-9.7666e-06,-4.9565e-05,6.4232e-05,-2.3379e-05,1.5235e-05,3.3273e-05,3.7043e-05,-3.9487e-05,6.0614e-05,-3.0935e-05,2.4944e-05,-1.2649e-05,-6.5135e-05,-2.8919e-05,-2.6985e-05,5.3541e-05,3.2905e-05,-2.1358e-05,-1.0344e-05,-4.6593e-05,-3.0324e-05,-1.7142e-05,-0.00010287,-0.00012534,5.4538e-05,-8.2325e-06,-5.2459e-06,0.00012277,9.5888e-06,5.5223e-05
2.117e-05,0.040708,8.0135e-05,5.6194e-05,-7.9717e-05,5.4603e-05,-3.4382e-05,-1.7174e-05,0.00014766,-5.5684e-05,-1.631e-05,0.00015005,-6.9554e-06,-6.8343e-05,-4.553e-05,-0.0001504,-2.3642e-05,-1.9649e-05,-2.4201e-05,3.7639e-05,-2.0741e-05,9.1946e-06,6.7513e-05,5.138e-05,0.00013752,0.00021226,-2.4725e-05,1.6901e-05,0.0001576,-8.8783e-05,-4.6046e-05,-8.349e-05,-4.6495e-05,-5.6118e-06,7.5923e-06,-7.951e-05,9.3437e-05,8.0159e-05,5.3914e-06,-4.4033e-05,-0.00016575,-0.00012942,-5.2222e-05,0.00010686,3.3119e-05,-4.7498e-05,6.8981e-05,8.0333e-05,0.00010441,5.4204e-05,2.0657e-05,7.6005e-05,9.0111e-05,-0.00010161,3.4701e-05,1.5908e-05,-5.6668e-05,-5.2742e-05,6.0488e-06,5.136e-05,4.2617e-05,-1.8042e-05,-1.579e-05,-5.3253e-06,5.8795e-05,7.2258e-06,1.3791e-05,1.458e-05,-3.9602e-05,-3.1235e-05,0.00011285,6.0284e-05,-9.7926e-05,-4.478e-05,2.9849e-05,0.00012418,-9.1223e-05,-3.3034e-05,4.3194e-05,4.3387e-05,-2.5259e-05,-1.1791e-05,9.4499e-05,-8.5472e-05,-6.1603e-05,-2.5839e-05,-4.337e-05,0.00012238,-7.7677e-05,-1.9006e-06,9.1553e-05,5.062e-05,6.9497e-06,7.3747e-05,-3.4895e-05,6.0788e-05,-7.4639e-05,-0.00011035,-3.5218e-05,4.9648e-05
5.243e-06,8.0135e-05,0.040624,-4.5623e-05,1.3904e-06,9.7858e-06,-6.1006e-06,-3.7501e-05,1.3916e-05,-3.9315e-05,3.6424e-05,-2.9103e-06,2.1017e-05,-1.9866e-05,7.285e-05,9.4896e-05,-5.8009e-05,-1.2566e-05,6.2674e-05,-7.0148e-05,7.4511e-05,3.8879e-07,-3.4288e-05,-1.5277e-05,1.5913e-05,-3.1032e-05,2.0191e-05,2.4947e-05,8.1878e-05,2.2586e-05,5.236e-05,-6.0247e-06,2.1758e-05,1.728e-05,6.7776e-05,3.8194e-05,-8.1754e-05,3.9908e-05,-5.0408e-05,-1.3188e-05,-8.74e-06,-3.4385e-05,-1.5899e-05,2.0835e-05,-6.661e-07,3.9228e-05,-6.0872e-05,3.5483e-05,2.3951e-05,-3.5922e-05,-3.3396e-05,-1.972e-06,-2.9534e-05,3.189e-05,-1.0457e-05,-1.1871e-05,4.3625e-06,1.2206e-05,-3.0857e-07,2.5825e-05,-3.0154e-05,3.3809e-05,-3.2123e-05,3.127e-05,-3.107e-05,6.6985e-06,-4.7262e-05,-1.0134e-05,4.8022e-05,-1.2097e-05,-7.1206e-05,-1.8108e-05,-9.2914e-07,2.9358e-05,8.5623e-06,-1.9575e-05,-2.4559e-05,-3.7747e-06,7.2377e-06,3.7275e-05,-2.3603e-05,-4.3388e-05,1.377e-05,-1.4789e-05,-9.5771e-05,1.2198e-05,9.2386e-05,-3.2488e-05,-7.3548e-05,1.1463e-05,-8.2882e-06,-4.5222e-05,1.2875e-05,-1.4831e-05,-1.3033e-05,-4.8276e-05,1.2108e-05,-7.3542e-06,-2.6575e-07,-6.4308e-06
-5.0056e-05,5.6194e-05,-4.5623e-05,0.040759,-0.0001017,9.3382e-05,-5.6009e-06,2.1969e-05,0.00015818,-7.5912e-06,-3.9811e-05,0.00020643,-1.242e-06,-1.6228e-05,-0.00017256,-0.00017577,-9.2762e-06,-1.6434e-05,-0.00015577,0.00010228,-0.00012115,-3.4643e-05,0.00015141,0.0001313,0.00018266,0.0001947,-1.3307e-05,-6.3006e-05,0.00012486,-0.00019303,-0.00012767,-3.5547e-05,-8.9094e-05,-0.00011044,-9.8405e-05,-0.00011866,0.00020546,7.1343e-05,7.8755e-06,-8.7535e-05,-0.00014003,-8.893e-05,-0.00011053,-3.3201e-05,6.0843e-05,-8.9796e-05,0.00011146,7.6396e-05,1.3602e-05,0.00019353,3.9361e-05,0.00011993,9.1668e-05,-8.8096e-05,-1.2395e-05,-1.8963e-05,-6.6367e-05,-7.2012e-05,2.0012e-06,2.0185e-05,8.2604e-05,-6.9408e-05,3.4384e-05,-6.1097e-05,8.2891e-06,5.4318e-05,1.6372e-05,4.9279e-05,-8.3431e-05,-2.0165e-05,0.00022922,7.8725e-05,-7.4966e-05,-0.00014574,6.9046e-06,0.0001668,-0.00015257,-5.0656e-05,8.6874e-06,8.1301e-05,-7.3459e-05,-4.1411e-05,7.6739e-05,-7.0126e-05,4.3008e-05,-2.3331e-05,-0.00013027,6.3813e-05,-4.1709e-06,-7.1849e-05,0.00011331,0.00011134,2.2751e-05,0.00015606,-3.8733e-05,1.9562e-05,-6.8716e-05,-0.00017559,-9.778e-06,-1.6353e-05
5.6155e-05,-7.9717e-05,1.3904e-06,-0.0001017,0.040791,-0.00012172,5.9667e-05,-1.294e-05,-0.0001544,7.9125e-05,-5.1596e-06,-0.00019091,-4.5319e-05,5.1535e-05,0.00021687,0.00018128,7.335e-05,8.7246e-05,8.0708e-05,-1.9729e-05,-1.6696e-05,7.2129e-05,-0.00013212,-7.0284e-05,-6.7686e-05,-0.00021472,6.6516e-05,-1.0875e-05,-0.00017867,9.0949e-05,9.6297e-05,-4.6599e-05,5.1704e-05,6.9736e-05,8.1341e-05,5.5744e-05,-0.0002327,-5.233e-05,-4.3911e-05,0.00015196,0.0001171,3.6695e-05,0.00012258,3.1211e-05,-3.68e-05,-5.6011e-05,-6.1947e-05,-7.7673e-05,-6.3248e-05,-0.00014878,6.8005e-05,-0.0001404,-0.00010897,0.00020074,1.2018e-06,-8.6339e-05,4.7046e-06,8.3421e-05,-4.8327e-05,-3.6195e-05,-5.852e-05,0.00010268,-6.0553e-05,5.0032e-05,-4.4734e-05,-8.1582e-05,-3.146e-06,1.2042e-05,5.5811e-05,7.2737e-05,-0.00019088,-4.7618e-05,0.00013008,2.6512e-05,-7.5409e-05,-8.4976e-05,6.7992e-05,3.504e-05,3.0223e-05,-8.4418e-05,7.6899e-05,-1.3612e-05,-5.8636e-05,1.6802e-05,3.2359e-05,8.6322e-05,8.5574e-05,-9.7144e-05,-4.9224e-05,7.0672e-06,-0.00012191,-8.7847e-05,-5.5641e-05,-0.00023352,0.00010936,-0.00010961,3.7288e-05,0.00013463,2.9677e-06,-8.1726e-06
1.9015e-05,5.4603e-05,9.7858e-06,9.3382e-05,-0.00012172,0.040689,1.3366e-07,8.7461e-07,0.0001413,-6.2638e-05,-2.3624e-05,0.00011319,-1.5626e-05,-9.0696e-06,-0.00015926,-8.2883e-05,-1.3057e-05,-3.8344e-05,-8.8435e-05,2.0417e-05,-3.6418e-05,-4.0246e-05,8.2774e-05,0.00014343,7.9431e-05,0.00019927,-5.7765e-05,3.2582e-05,0.00014404,-9.4643e-05,-6.9128e-05,-6.189e-05,-8.1255e-05,-6.2665e-05,-0.0001081,-9.6262e-05,0.00016933,-2.6863e-06,2.9039e-05,-4.3134e-05,-0.00018299,-0.00012375,-0.00013905,2.9416e-05,1.9128e-05,-6.3412e-06,2.1108e-05,0.00010903,8.0023e-06,0.00011576,4.2929e-06,3.74e-05,2.2751e-05,-0.00013836,6.3502e-05,-2.227e-05,3.2854e-06,-6.4387e-05,-2.5093e-06,9.6969e-05,-1.3461e-05,-4.3787e-05,5.1217e-05,-3.4766e-06,2.9047e-05,0.00012764,-5.3221e-05,-6.1972e-05,-4.1785e-05,-6.1557e-05,0.00021513,-2.8734e-05,-4.8591e-05,-8.5451e-05,-6.8761e-06,7.2811e-05,-0.00014061,-4.2805e-06,4.3593e-05,1.4027e-05,-0.00010873,-3.1082e-05,1.4752e-05,-1.8777e-05,-4.5152e-05,-6.7507e-05,-9.9902e-05,5.2965e-05,1.1826e-06,-3.1528e-05,3.1472e-05,7.1199e-05,3.2128e-05,0.00010126,-3.4168e-05,6.8891e-05,-9.9924e-05,-2.195e-05,3.9527e-05,6.1024e-05
5.4645e-05,-3.4382e-05,-6.1006e-06,-5.6009e-06,5.9667e-05,1.3366e-07,0.040651,7.2732e-07,1.5933e-05,-1.5452e-05,-4.582e-05,-4.5738e-05,-3.8761e-05,2.6673e-05,3.3816e-05,2.6891e-05,4.6285e-05,4.4909e-05,9.0104e-06,3.8791e-05,1.1989e-05,4.3403e-05,-2.971e-05,1.1272e-05,8.3937e-05,-2.505e-05,-3.5731e-05,6.4488e-05,-5.9071e-05,-6.3038e-05,3.4085e-05,-2.452e-05,-1.6692e-05,-1.6038e-05,-1.2379e-05,5.7253e-08,-4.5035e-06,3.8235e-05,-5.9703e-05,-1.0143e-05,5.0676e-05,-5.9792e-05,-4.3722e-05,-5.6702e-07,-4.5146e-05,-7.3251e-05,-5.3985e-05,-3.3064e-05,-9.0183e-05,9.551e-06,5.0208e-05,1.1187e-05,-1.7261e-05,-5.0265e-05,6.3674e-06,-1.2602e-06,-1.5759e-05,1.682e-05,-6.5738e-05,-3.3982e-05,-5.3813e-05,1.4521e-05,-3.8596e-05,1.6621e-05,-5.1179e-05,-1.8869e-05,3.9091e-05,-8.3261e-05,4.4824e-05,3.9248e-05,-1.5107e-05,-5.6281e-05,1.9943e-05,-6.0798e-05,-7.028e-05,-4.3482e-06,-3.6421e-05,-2.6304e-05,3.0762e-05,-5.0515e-05,-4.0547e-06,-4.5583e-05,-3.7796e-06,1.2785e-07,-2.7572e-05,4.6828e-05,-2.558e-05,-7.6582e-05,-2.8402e-05,-8.3123e-05,1.0886e-05,-4.7218e-05,-6.135e-05,-8.5348e-05,3.1782e-05,-7.0291e-05,5.0728e-05,7.8778e-05,4.9842e-05,2.6807e-05
-2.47e-05,-1.7174e-05,-3.7501e-05,2.1969e-05,-1.294e-05,8.7461e-07,7.2732e-07,0.040681,0.00010561,-5.724e-06,-5.2025e-05,7.7409e-05,-1.7119e-05,2.5794e-05,-7.1016e-05,-0.00025014,2.6938e-06,2.1307e-05,-0.00010378,6.4992e-05,-2.2429e-05,-4.4483e-05,7.0424e-05,1.7396e-05,0.0001115,0.00014529,-0.00011283,3.0446e-05,0.00012231,-0.00010265,-1.2312e-05,-3.9389e-06,-0.00011157,-7.5328e-05,-6.6361e-05,-2.82e-05,0.00018696,4.7449e-05,-0.00010973,-6.4437e-05,-0.00012559,-9.2926e-05,-0.00012592,3.4303e-05,-3.7623e-05,-6.0565e-05,6.869e-05,5.9222e-06,2.6999e-05,0.0002134,9.3904e-05,2.4785e-05,4.3175e-05,-0.000186,-1.4397e-05,1.4797e-05,-1.2418e-05,-8.0598e-05,-6.2353e-05,3.0403e-05,5.1301e-05,-1.0287e-05,1.6734e-05,-9.3835e-05,9.0877e-06,5.2362e-05,-4.8968e-05,-6.7349e-06,-5.9215e-05,-8.8704e-06,0.00016722,1.1554e-05,-2.57e-05,-0.00017397,-2.2442e-05,0.00013246,-4.9535e-05,-4.6195e-05,2.3047e-05,5.4906e-05,-3.4777e-05,-7.8497e-05,-3.8972e-05,-8.1106e-05,9.0529e-05,3.3266e-05,-0.00014899,2.7896e-05,-5.125e-05,-1.1448e-05,9.3165e-05,2.6456e-05,-1.0189e-05,0.00012919,2.1252e-05,4.6951e-05,-6.8502e-05,-5.1535e-05,9.2631e-06,1.3194e-05
-3.0405e-05,0.00014766,1.3916e-05,0.00015818,-0.0001544,0.0001413,1.5933e-05,0.00010561,0.040896,-7.5714e-05,-0.00011022,0.00027486,-6.5399e-05,-4.1452e-05,-0.00013728,-0.00036146,-2.6424e-05,-4.655e-05,-0.00016426,0.00013465,-8.9364e-05,-1.6638e-06,0.00017979,0.00014958,0.00026296,0.00036687,-8.1827e-05,4.686e-05,0.0002411,-0.00020717,-0.00013715,-9.6976e-05,-0.00015316,-6.887e-05,-0.00012003,-0.0001841,0.00028009,0.00014658,-8.1861e-05,-4.9365e-05,-0.00030529,-0.00020433,-0.00020824,0.00013814,6.0763e-05,-0.00011722,7.5501e-05,0.00014845,7.1502e-05,0.00032271,0.00012267,0.00016729,0.0001031,-0.00026824,-3.0213e-05,1.889e-05,-4.2412e-05,-0.0001393,-9.0214e-05,0.00011161,0.00012832,-7.5488e-05,3.1122e-05,-0.00010805,4.8736e-05,0.00013787,2.1545e-05,-1.5129e-05,-0.00010778,-2.2635e-05,0.00032872,3.9764e-05,-5.7072e-05,-0.00021691,8.4755e-06,0.00018575,-0.00021729,-7.6051e-05,6.3134e-05,6.095e-05,-3.4686e-05,-0.00011375,7.4924e-05,-0.0001214,3.6054e-05,-2.9383e-05,-0.00016765,2.1813e-05,-6.2756e-05,-9.0528e-05,0.0001282,8.0733e-05,-2.738e-05,0.00017147,-1.7446e-05,0.0001329,-0.00016831,-0.00010973,-2.1547e-05,8.0572e-06
-9.7889e-06,-5.5684e-05,-3.9315e-05,-7.5912e-06,7.9125e-05,-6.2638e-05,-1.5452e-05,-5.724e-06,-7.5714e-05,0.040631,4.8417e-05,-8.1954e-05,4.3778e-05,3.1421e-06,4.7535e-05,6.0985e-05,3.7449e-06,4.6949e-05,4.5791e-05,2.9306e-05,2.0165e-05,8.5335e-05,-4.7669e-05,-8.488e-05,-8.712e-05,-0.00014504,8.3218e-05,-3.0648e-05,-0.00010349,4.1165e-05,-2.4213e-06,2.0906e-05,4.106e-05,6.5412e-05,5.9706e-05,7.6115e-05,-0.00011156,-8.7129e-06,-2.1734e-05,4.9191e-06,9.1998e-05,6.6494e-05,0.00013507,-2.8915e-05,-6.0691e-06,1.715e-05,6.2009e-06,-7.2349e-05,1.0529e-05,-5.3372e-06,1.5849e-05,-0.00012694,-4.8146e-05,6.8985e-05,3.9285e-05,-2.9544e-06,-5.2126e-05,2.8068e-05,-8.4426e-05,-4.1682e-05,2.1763e-05,8.079e-06,-1.5056e-05,-9.1424e-05,1.1071e-05,-8.5591e-05,2.6051e-05,6.7232e-05,-1.5192e-06,3.8198e-05,-4.6191e-05,3.3005e-05,-4.1671e-06,6.1436e-05,-2.9527e-05,-6.4919e-05,4.8483e-05,2.8872e-05,-3.4541e-05,-8.0932e-05,5.7519e-05,6.8964e-06,-3.8195e-05,4.0199e-05,8.1831e-05,1.7909e-05,4.6582e-05,-5.5898e-05,3.1914e-05,2.493e-05,-3.9795e-05,-5.0056e-05,-4.2762e-05,-4.6906e-05,7.6146e-05,-3.8676e-05,1.4665e-05,1.5242e-05,-9.2847e-06,-2.8062e-05
