0.039983,6.6366e-06,-1.3143e-05,-8.1017e-06,2.1097e-06,-1.5413e-05,2.6012e-05,-6.5389e-05,2.2357e-05,-2.7832e-05,-1.5163e-05,-2.5038e-06,-1.0298e-05,1.2115e-05,4.7045e-06,-3.8124e-05,8.769e-06,-1.3963e-05,2.3288e-05,1.1671e-05,7.2019e-06,-3.3091e-07,-1.1749e-05,2.852e-07,-1.4195e-06,4.2493e-06,5.1221e-06,1.6986e-05,-1.9157e-05,2.615e-05,-1.8882e-06,4.0002e-05,-1.1642e-05,-2.2652e-06,2.9405e-05,1.8528e-06,2.7301e-06,1.0734e-05,-1.2889e-05,3.6015e-05,2.5206e-05,-2.9237e-05,1.3055e-05,-2.6914e-05,-1.4622e-05,-4.0545e-06,3.123e-06,2.6187e-07,2.2183e-05,6.645e-06,1.6963e-05,2.0319e-05,-1.9053e-06,2.3935e-05,-4.7114e-05,-1.1922e-05,-2.4904e-05,4.9503e-06,1.7764e-05,-1.5757e-05,4.4041e-05,-3.5364e-07,1.6201e-06,4.9067e-06,-1.0227e-05,1.8508e-05,8.7132e-06,4.9118e-06,1.8104e-06,7.4006e-06,-3.3019e-05,-2.4758e-05,-3.0632e-05,3.4639e-05,-1.1073e-05,-6.8824e-06,-7.8162e-06,1.1223e-05,1.8763e-05,-2.6511e-07,3.7932e-05,9.3591e-06,-9.6698e-06,-1.2153e-05,1.1474e-05,-1.1302e-05,1.2594e-05,-1.0281e-05,3.0543e-05,2.5975e-05,1.2681e-05,-3.9609e-06,-9.6019e-06,3.6311e-05,2.0202e-05,-1.2353e-05,-2.1941e-05,1.1732e-05,1.9634e-05,1.2335e-05,4.4371e-06,1.5887e-05,2.6151e-05,1.1902e-06,-1.2161e-05,-1.5982e-05,-5.761e-06,2.9732e-06,-4.2752e-06,9.155e-06,-1.4376e-06,8.5681e-07,8.854e-06,-4.8005e-06,1.233e-05,6.9466e-06,-1.4101e-05,-2.1184e-06,-1.4164e-05,-1.0926e-05,-7.105e-06,8.304e-06,2.6823e-05,1.8221e-05,1.2835e-05,-4.8352e-06,8.4137e-06,-1.3053e-05,-8.05e-06,-2.3493e-05,-1.4928e-05,3.537e-05,2.0725e-05,-5.9813e-06,5.633e-06,6.9802e-07,-5.0488e-06,7.1906e-06,1.8558e-06,-1.0121e-05,-3.9021e-05,8.8588e-07,7.5232e-06,-1.7929e-05,7.1914e-06,-1.371e-06,3.8518e-05,-4.3455e-06,-3.0198e-05,4.7202e-05
6.6366e-06,0.039955,2.7386e-05,-6.9711e-07,-1.6752e-05,2.5946e-05,2.2135e-05,-3.3607e-05,-2.0603e-06,8.606e-06,7.2868e-06,-6.6718e-07,-2.6903e-05,2.901e-05,-4.7007e-06,-2.1014e-05,8.4402e-06,8.6883e-06,-1.6612e-06,1.8706e-05,3.0559e-06,1.6063e-06,6.1547e-06,-1.4115e-05,1.8286e-05,-7.3664e-06,1.1869e-05,7.33e-07,-7.0961e-07,-2.3981e-05,-4.7039e-06,7.0426e-06,-3.7593e-07,9.5318e-06,3.1597e-05,-1.0335e-05,2.1416e-05,6.4574e-06,-5.4747e-05,2.7321e-05,1.2394e-05,-1.4652e-05,1.4193e-06,-1.0336e-07,-2.2836e-05,1.444e-05,2.4131e-05,3.3279e-05,-2.2937e-05,-1.6384e-05,2.5004e-06,-2.073e-05,4.5322e-05,3.1295e-05,8.4743e-06,-8.9627e-07,-2.7798e-05,-9.4223e-06,1.8948e-05,-6.3583e-06,-4.9706e-06,1.2998e-05,1.0414e-05,2.4329e-05,-8.6104e-06,2.6016e-06,-2.7855e-07,4.2519e-06,1.768e-07,1.6533e-06,-1.1637e-05,-9.5333e-06,-3.175e-06,3.4245e-05,-2.2605e-05,-2.0642e-05,-2.6299e-06,3.6774e-06,1.2148e-06,-2.0906e-05,-7.2495e-07,-4.807e-06,1.9999e-06,-9.8121e-06,-3.7748e-06,3.2692e-06,-1.6133e-05,1.1842e-05,1.3484e-06,2.9443e-05,-2.723e-05,1.2151e-05,9.8781e-06,1.1295e-05,2.3797e-05,4.7207e-06,-3.2804e-06,-2.6203e-05,3.8762e-06,-2.5854e-05,1.6985e-05,2.2409e-05,-1.6227e-05,-1.8182e-05,2.8373e-05,1.2909e-05,-1.045e-05,-7.091e-07,4.1036e-05,1.878e-07,-8.6998e-06,-7.831e-06,6.5463e-06,2.8267e-05,-4.0972e-06,-9.9399e-06,1.8377e-05,-1.4004e-05,-1.1652e-05,-2.7371e-06,-6.3415e-06,8.9993e-06,-3.2362e-07,3.0471e-06,-2.8093e-06,-2.2572e-05,-2.1694e-05,-1.0719e-05,4.2857e-06,2.424e-06,-1.9992e-05,-1.565e-05,-2.8968e-05,4.1905e-06,-2.0743e-06,-3.1079e-05,5.5516e-06,3.7787e-05,2.642e-06,1.1226e-05,2.5325e-05,5.6415e-06,-2.2739e-05,-5.1187e-06,-7.1996e-06,-1.1972e-05,-2.4159e-07,-1.1433e-05,4.366e-06,1.1746e-05
-1.3143e-05,2.7386e-05,0.039957,-1.8578e-05,4.1496e-06,3.1427e-05,-1.1854e-05,2.0793e-05,-1.2932e-05,8.5866e-06,1.0829e-05,-8.944e-06,-2.1979e-05,1.8127e-05,6.2749e-06,-2.8768e-05,-1.5263e-06,-1.0806e-05,-1.111e-05,-2.6304e-06,4.0115e-07,7.9089e-07,-4.461e-06,5.3385e-06,2.5027e-05,4.5054e-06,1.7909e-05,1.1887e-05,-1.2409e-05,4.9327e-07,-1.9179e-05,2.8918e-05,2.2978e-05,1.5176e-06,8.6658e-06,4.3521e-06,-8.9005e-06,-3.3389e-05,1.3264e-06,-4.8133e-06,-3.6394e-05,-2.2096e-05,6.3894e-06,-5.6101e-07,-1.3965e-06,-1.0782e-05,-1.4797e-05,1.3827e-05,2.0149e-06,1.2185e-06,-8.272e-06,-4.4662e-06,-4.5143e-06,-1.4853e-05,-5.3518e-06,1.2234e-05,-1.9073e-05,-2.3105e-05,-1.9911e-05,2.0561e-06,1.8509e-05,-2.0974e-05,3.1351e-05,-1.6551e-05,2.9485e-05,1.0244e-05,3.8724e-07,-4.4027e-06,8.9796e-06,4.6388e-06,-2.4246e-05,-1.7556e-05,8.6791e-06,1.6834e-05,2.4195e-05,2.1878e-05,-4.5656e-05,7.2828e-06,4.6451e-06,7.3917e-06,1.9947e-06,-3.2188e-06,1.1281e-05,-1.4028e-05,-1.7547e-05,6.6303e-06,4.8038e-06,-3.2856e-06,-1.9843e-05,1.5187e-05,1.9756e-05,1.4045e-05,-2.0458e-05,1.4061e-05,-8.6353e-07,1.5831e-05,-2.3864e-05,-1.2262e-05,4.2198e-06,-9.5577e-06,-1.3013e-05,-7.5374e-07,1.093e-05,-2.0242e-05,-2.0637e-05,-5.3313e-06,-9.393e-06,-1.332e-05,1.8096e-05,-2.0711e-05,-3.5448e-05,-5.3452e-06,4.5472e-06,1.4257e-05,-1.6013e-06,-2.6522e-05,-1.5837e-06,2.2557e-05,-3.0318e-05,-5.107e-07,-2.564e-06,3.3627e-05,1.0313e-05,2.1537e-05,-6.7361e-06,6.2704e-06,2.035e-05,-1.7643e-05,7.5762e-06,6.5303e-06,2.4475e-05,-8.6286e-06,1.366e-06,1.1121e-05,2.606e-05,5.5268e-06,6.3492e-06,3.56e-06,8e-06,-1.2545e-05,1.1527e-05,5.7206e-08,-1.4985e-08,-6.7727e-06,-3.5216e-08,-5.6282e-06,4.1987e-06,-7.4347e-06,-1.768e-05,2.9091e-06
-8.1017e-06,-6.9711e-07,-1.8578e-05,0.03996,6.6631e-06,-1.5644e-05,-1.7083e-05,-1.0607e-05,-3.3372e-06,-1.1058e-06,-7.3798e-06,9.5324e-07,-1.2501e-05,8.8962e-06,-6.8406e-06,-1.3735e-05,3.805e-06,1.0676e-05,8.373e-06,-2.3334e-05,-4.8618e-06,-1.8583e-05,4.27e-06,1.3609e-05,-8.2617e-06,3.207e-06,1.0826e-05,7.7318e-06,1.0175e-05,-1.6741e-05,1.7953e-05,1.1636e-05,-1.1965e-05,-6.0963e-07,1.9356e-06,5.56e-06,1.6675e-05,-2.4622e-05,2.2803e-06,-2.4664e-05,1.9722e-05,-2.7306e-06,7.8028e-07,3.6084e-05,-1.5328e-05,1.2737e-05,1.1168e-05,-6.1259e-06,4.2273e-06,2.4146e-05,-3.2418e-05,1.8973e-05,8.0034e-06,-1.0875e-05,2.0656e-06,8.0619e-06,-2.8897e-06,-1.3828e-05,-1.9238e-05,4.7691e-06,-1.0188e-05,3.5678e-07,3.646e-05,1.4895e-05,-5.891e-06,-1.2388e-05,-1.7782e-05,3.8834e-05,7.5531e-06,9.8327e-06,2.6498e-05,1.5744e-05,-7.1064e-06,-9.54e-06,-5.6246e-06,-4.4682e-06,2.4964e-05,7.1239e-06,-1.578e-05,2.0253e-05,-4.2897e-05,-3.2998e-05,-1.2736e-05,3.7392e-06,1.6262e-05,3.6065e-05,-3.9915e-06,-8.78e-06,-1.522e-05,-5.7314e-06,-1.2894e-05,1.9811e-05,9.9188e-06,9.256e-06,2.8217e-05,3.7594e-06,-3.6367e-06,3.6845e-05,1.7345e-05,1.4176e-05,1.9238e-06,4.6989e-06,1.5331e-05,8.3451e-06,-1.269e-06,-1.5325e-05,2.2826e-05,-1.3523e-05,-6.8903e-06,-2.5133e-05,9.503e-06,-2.147e-05,-3.8444e-05,-4.8892e-06,-2.7942e-05,-8.4615e-06,-2.7706e-05,-2.3712e-05,-3.7126e-06,-1.0803e-06,3.3791e-05,1.1476e-05,-2.6652e-05,-2.5371e-05,3.4767e-05,-3.7222e-05,-2.1201e-05,-1.621e-05,-1.0005e-05,-5.2148e-06,-1.4435e-05,5.0378e-06,-2.3654e-06,1.7044e-05,1.6666e-05,1.1365e-05,6.2238e-06,2.3417e-05,3.3421e-05,-4.0703e-05,-1.3586e-05,-1.3392e-05,-1.4741e-06,-1.1044e-05,-3.3411e-06,-1.909e-05,9.0391e-06,-3.0013e-05,4.2002e-06,4.0226e-06
2.1097e-06,-1.6752e-05,4.1496e-06,6.6631e-06,0.039933,2.3681e-06,1.6082e-06,2.3647e-06,-7.3383e-06,9.8415e-06,-1.8837e-05,1.1163e-06,4.9988e-06,1.1173e-05,5.359e-06,-2.7224e-07,-2.6945e-05,-1.708e-05,-1.1972e-05,-8.5256e-06,-1.2983e-05,-1.8556e-05,-1.7008e-05,1.0546e-05,9.0373e-06,1.8849e-05,-3.8685e-06,3.3344e-05,-1.8091e-05,2.4186e-05,5.2729e-06,6.8962e-06,1.6742e-05,-1.3519e-05,-1.9984e-06,4.8104e-06,-1.2254e-06,-2.4478e-06,4.9162e-06,2.3422e-06,7.5939e-06,1.8431e-05,2.1596e-05,-1.021e-05,1.7544e-05,-1.0081e-05,-2.6019e-05,-1.1984e-05,9.5765e-06,-2.5211e-06,-5.7066e-06,2.819e-05,-4.7461e-06,6.9317e-06,-3.1314e-05,-1.5787e-05,-2.9786e-05,4.0156e-05,-1.7404e-05,8.9469e-06,1.2646e-05,-3.297e-06,-6.8002e-06,-7.966e-06,2.8075e-05,1.6177e-05,-7.4453e-06,1.5459e-05,-3.5663e-05,-1.3412e-06,1.5377e-06,-6.9643e-06,-2.6808e-05,-1.753e-05,-2.0807e-05,1.3567e-05,1.4663e-05,1.6888e-06,2.4595e-06,1.9089e-06,-1.3353e-05,4.3018e-06,-1.0228e-05,-1.5689e-06,-1.9056e-05,6.5903e-06,2.6019e-05,-1.3113e-05,-1.4984e-05,-2.6508e-05,8.5824e-06,-2.5587e-05,-1.6731e-05,1.8607e-06,-7.0191e-06,5.0212e-06,-7.9484e-06,2.657e-05,-2.6852e-06,-1.1027e-05,-5.6296e-06,7.5282e-09,2.6862e-05,-3.6063e-05,-1.7054e-05,-3.7279e-05,-1.3818e-05,-6.5245e-07,4.9057e-06,3.3227e-05,-8.7201e-06,6.0567e-06,6.165e-06,-9.7607e-06,2.2985e-05,2.3818e-06,-2.7646e-05,1.2223e-05,-1.9674e-05,-1.8772e-05,-1.3228e-05,-1.2459e-05,-2.7458e-05,-5.7625e-06,-9.834e-06,1.0895e-05,1.0564e-05,1.3929e-05,1.6184e-05,-3.8595e-07,1.4162e-05,-3.3561e-05,-1.381e-05,2.0584e-06,-2.8619e-05,-2.0801e-05,-1.0462e-06,-2.0993e-05,-2.2045e-06,-1.6059e-05,-3.525e-05,5.1153e-06,6.5435e-06,1.6701e-05,1.0714e-05,1.5791e-05,-5.7391e-06,-1.7914e-05,-2.2006e-05,-1.6647e-05
-1.5413e-05,2.5946e-05,3.1427e-05,-1.5644e-05,2.3681e-06,0.039954,-3.9341e-07,-9.1682e-06,-3.123e-05,-1.7653e-05,3.2164e-05,1.4642e-06,2.8723e-05,1.1492e-05,3.9052e-06,1.7182e-05,-1.4282e-05,-2.3372e-05,-1.5406e-05,1.9567e-05,-3.1568e-06,-4.9164e-06,-1.4034e-05,-2.0016e-06,1.1125e-05,4.8399e-06,3.2601e-05,1.8029e-05,-1.6865e-05,-1.0788e-05,2.8189e-06,-1.3817e-05,4.2964e-05,3.6916e-05,-1.7587e-05,-2.8318e-05,-1.4885e-05,-1.2833e-05,1.3668e-05,3.7866e-05,9.7164e-06,1.2975e-05,-1.9994e-05,5.2744e-07,1.6325e-06,3.3588e-05,7.9964e-06,-5.357e-06,-1.2568e-05,2.8255e-05,-6.0425e-06,-1.091e-05,-7.4725e-06,-1.1126e-05,-1.1522e-05,9.7188e-06,1.0667e-05,7.44e-06,-8.7023e-07,1.7245e-05,4.9369e-06,3.4828e-06,1.1475e-06,1.0777e-05,-3.6478e-06,-9.2607e-06,2.2038e-06,-3.5658e-06,5.6174e-06,5.908e-06,-2.6752e-05,7.2577e-06,-2.3157e-05,-8.9774e-06,-1.7683e-05,7.1009e-06,-3.6593e-06,-1.3017e-05,3.3944e-06,-3.6737e-06,2.2224e-05,-3.2522e-06,-3.1671e-06,4.7127e-06,-1.1019e-05,-2.9682e-05,-1.0763e-05,-1.0413e-05,-2.273e-05,4.1024e-06,-2.63e-05,-3.3579e-05,3.0866e-05,2.4192e-05,-5.7514e-06,1.6787e-06,-1.8876e-05,-2.4356e-05,-1.5003e-05,6.248e-06,-1.1554e-05,-1.9388e-05,8.7497e-06,1.4797e-05,1.5286e-05,-1.0666e-05,2.3226e-05,1.2314e-06,-2.9286e-06,-3.4679e-05,-2.161e-05,-1.6604e-06,1.4103e-05,1.0921e-05,-1.2758e-05,-3.3714e-06,3.0026e-05,1.2736e-05,-1.0989e-05,3.7834e-05,-1.075e-05,-7.4337e-07,1.5859e-06,-2.9862e-05,3.2647e-06,1.4525e-05,3.3976e-06,1.0229e-05,1.4883e-05,8.0715e-06,-2.6505e-05,1.2983e-05,1.4041e-06,1.1352e-05,1.2325e-05,-1.7314e-05,-1.1072e-05,-1.8702e-05,1.3551e-05,3.3978e-05,2.8251e-05,4.3661e-06,-3.0585e-05,-4.0459e-06,-1.9947e-05,-1.8558e-05,7.6965e-07,3.0144e-05,1.2365e-05,-1.1883e-05
2.6012e-05,2.2135e-05,-1.1854e-05,-1.7083e-05,1.6082e-06,-3.9341e-07,0.040004,7.7757e-06,2.4897e-05,-1.8991e-05,-1.5117e-05,-6.6563e-06,-4.0571e-06,-6.2885e-06,-5.5699e-06,1.7232e-05,-1.6515e-05,1.8454e-05,5.8298e-06,-1.9364e-05,-6.3427e-06,-2.2503e-05,1.6882e-05,-2.9049e-05,5.9064e-06,5.3195e-06,8.3246e-06,-2.9749e-05,-1.4364e-05,4.1832e-05,-2.2756e-05,-3.4706e-05,-2.3235e-05,3.8477e-06,1.626e-05,-1.5228e-07,-2.6622e-05,-1.4421e-06,3.1629e-05,-1.3486e-05,2.6889e-05,-5.0851e-06,4.8963e-05,-4.2554e-06,4.6095e-06,6.0932e-06,-2.1532e-05,-2.3016e-05,1.2975e-05,-2.4737e-05,-1.7136e-05,-8.2889e-06,9.2508e-06,2.814e-05,-7.9669e-06,2.6149e-05,3.2829e-06,1.0341e-05,1.2411e-05,-1.1996e-05,6.6332e-06,2.882e-05,1.1119e-05,3.0562e-05,-4.4953e-05,-3.1712e-06,-5.3967e-07,-1.6403e-05,-6.2034e-06,-2.6288e-05,1.4229e-06,3.1932e-05,-3.7283e-06,-1.0312e-05,1.9595e-05,-2.8092e-05,-9.1558e-06,5.6268e-07,-8.9616e-06,4.9208e-07,1.7118e-05,-1.2239e-05,3.5182e-05,-3.6761e-05,-1.4742e-05,4.9552e-06,1.3501e-07,2.0597e-05,-1.0966e-05,3.3113e-06,-1.9031e-05,-9.7789e-07,1.4216e-05,4.4646e-05,-9.3328e-06,5.8991e-06,-8.8939e-06,-6.3408e-06,-2.9277e-05,1.0418e-05,7.7827e-06,-1.0432e-05,2.7715e-05,-1.1083e-05,-2.0485e-05,2.2514e-05,-7.2084e-06,-3.0986e-06,2.834e-05,-7.3365e-06,-2.1481e-05,2.5765e-05,-8.0458e-06,-1.2845e-05,5.8448e-06,-1.2477e-05,-1.6091e-05,3.9515e-05,-2.3226e-06,-2.2689e-05,-4.0508e-06,1.3537e-05,-3.6305e-06,1.3874e-05,2.5569e-05,3.3918e-05,4.5377e-06,4.8056e-05,7.4208e-06,-8.3082e-06,1.2337e-05,-4.0557e-06,1.9299e-05,8.9859e-06,1.1334e-05,-1.5179e-05,-2.0597e-05,-2.9234e-05,2.5486e-06,6.7943e-06,-1.015e-05,-2.0582e-06,2.0314e-05,2.3176e-05,2.47e-05,2.3344e-05,1.5257e-06,2.5811e-05,-1.8743e-05,1.2754e-07
-6.5389e-05,-3.3607e-05,2.0793e-05,-1.0607e-05,2.3647e-06,-9.1682e-06,7.7757e-06,0.039996,-3.1075e-05,-1.4628e-05,-3.1268e-06,6.7382e-06,1.5749e-05,2.1816e-05,2.5329e-05,1.2188e-05,1.7569e-05,2.0143e-05,-1.659e-05,3.9815e-05,-4.1273e-06,-1.5212e-05,-7.8556e-06,-1.9366e-05,-1.4924e-05,-3.2206e-06,-2.7944e-08,2.3771e-05,1.0963e-05,-1.5765e-05,-1.9059e-06,-1.6689e-06,-1.4656e-05,-8.0966e-06,-1.6347e-05,-1.4028e-05,2.5499e-06,-9.1697e-06,8.6513e-06,-2.2619e-05,3.5249e-06,-5.5673e-06,-3.1586e-06,-1.2162e-06,-5.3067e-06,4.3787e-06,1.8976e-07,2.4698e-05,6.9598e-06,-4.0772e-06,-1.2114e-05,-2.0207e-05,-1.7215e-05,6.4673e-06,2.5678e-05,-2.605e-05,8.3043e-07,-1.0453e-05,-2.5138e-05,9.1914e-06,-1.2073e-06,-9.7765e-06,-2.1997e-05,9.9001e-06,1.2891e-05,-1.8592e-05,-9.5449e-06,1.2558e-05,2.8873e-06,-3.0432e-05,2.4545e-05,-3.5348e-06,-7.2352e-06,5.173e-06,-3.5952e-06,4.9012e-06,1.6624e-05,9.8954e-06,-2.619e-05,4.2806e-06,5.5829e-06,-8.9901e-06,-9.544e-06,-2.5668e-05,-2.1347e-05,-1.5277e-05,-2.9923e-05,-2.45e-05,-1.7925e-05,1.1378e-05,2.3108e-05,1.8597e-05,1.399e-05,8.4649e-06,-2.7798e-05,9.2045e-06,7.3627e-06,-4.1283e-06,3.8978e-06,2.7772e-05,8.3409e-06,-1.7072e-05,-3.407e-05,-1.7217e-05,-4.2263e-06,-9.745e-06,8.0932e-06,5.0323e-06,1.3359e-05,6.9684e-06,8.7211e-06,2.1039e-05,-2.5138e-05,8.0632e-06,-1.2921e-05,-5.8822e-06,1.2028e-05,-2.752e-05,1.312e-05,6.0909e-06,-9.1191e-06,3.0579e-05,-9.2517e-06,-4.9245e-05,-1.3551e-06,1.1472e-05,-2.3067e-05,2.3328e-05,-1.4738e-05,1.3419e-06,-1.0882e-05,9.5027e-06,-3.317e-05,-3.0991e-05,2.1951e-05,-1.1919e-05,2.0684e-05,-7.0109e-06,1.8154e-05,5.53e-06,9.726e-07,-4.3758e-05,-5.7144e-06,-9.9375e-06,1.0137e-06,3.1424e-05,-3.5326e-05,-9.17e-06,8.7914e-06,-2.4265e-05
2.2357e-05,-2.0603e-06,-1.2932e-05,-3.3372e-06,-7.3383e-06,-3.123e-05,2.4897e-05,-3.1075e-05,0.039958,3.2608e-05,1.3301e-05,9.5301e-06,-2.118e-05,2.7837e-05,1.3444e-05,1.1383e-05,-3.4746e-05,-3.4434e-06,2.2737e-05,4.3016e-06,-9.9167e-06,2.7832e-05,-1.4885e-05,2.2158e-05,-2.1239e-05,6.8717e-06,1.4337e-05,3.4325e-06,-1.2348e-07,-1.408e-05,1.9383e-05,6.6529e-06,1.5449e-05,-1.4518e-05,2.1599e-05,-5.6823e-06,-1.7755e-05,7.9817e-06,6.0762e-06,-9.7075e-06,1.7947e-05,1.5402e-06,-7.708e-06,3.8107e-05,-1.3284e-05,-2.7877e-06,-2.0252e-05,-8.9256e-06,3.6739e-06,6.7939e-06,6.3668e-07,2.2847e-05,3.7524e-05,-2.314e-06,1.6818e-05,1.1145e-05,-1.6301e-05,-5.5867e-06,-4.1465e-05,-1.2815e-05,1.288e-05,-5.3856e-06,-2.1597e-05,3.5831e-06,-9.8783e-07,-9.3961e-06,5.2969e-06,4.0613e-06,-2.2134e-05,8.7666e-06,1.6509e-05,-1.7289e-05,7.2245e-06,2.4394e-05,6.0337e-06,-2.3535e-07,-2.5603e-06,1.2488e-05,1.8485e-05,2.8207e-05,4.436e-06,-1.2875e-05,1.8121e-05,6.6393e-06,-7.6375e-07,-2.4155e-05,-4.7229e-06,6.8756e-06,4.3392e-05,-4.9817e-06,2.4085e-05,1.1508e-05,3.0189e-06,8.1474e-06,2.5668e-06,-2.1624e-06,1.5677e-05,2.3304e-05,2.1147e-05,-3.2749e-05,1.9946e-05,1.9002e-05,5.1454e-05,1.6514e-05,-1.4109e-05,1.2322e-05,-2.0182e-05,3.473e-06,-1.2858e-05,2.1385e-05,7.1947e-06,5.6216e-06,1.0937e-06,-3.0401e-05,-1.5273e-05,2.6355e-06,3.65e-06,-4.3908e-05,1.0535e-05,-1.1058e-05,8.8021e-06,-3.6521e-05,-1.1541e-05,-3.2888e-06,-9.7127e-06,3.2762e-05,3.6264e-05,8.0861e-06,-2.2078e-05,3.6916e-06,1.6077e-05,-3.202e-05,-1.5107e-05,-9.3316e-06,3.348e-06,6.3723e-06,1.3585e-05,-1.0992e-05,-8.4919e-06,2.663e-05,4.9386e-07,3.133e-05,-1.2285e-05,-9.5505e-06,-1.0509e-05,-3.6617e-05,8.1316e-06,-3.5083e-05,-1.9997e-05,-3.0089e-05
-2.7832e-05,8.606e-06,8.5866e-06,-1.1058e-06,9.8415e-06,-1.7653e-05,-1.8991e-05,-1.4628e-05,3.2608e-05,0.039963,4.0695e-06,1.6747e-05,-2.0237e-05,1.3811e-05,1.4113e-05,2.5034e-05,-2.8509e-05,-2.2188e-05,5.2965e-06,-4.8228e-06,4.1295e-06,-8.7236e-06,1.2612e-05,-1.1077e-05,-1.6651e-05,-2.5375e-05,-1.3699e-05,-1.591e-05,1.1337e-05,-1.7711e-05,3.1902e-06,-2.7931e-05,1.4409e-05,-1.2095e-05,-1.6757e-06,1.5136e-05,3.9498e-05,1.4348e-05,3.5116e-05,-1.1594e-05,3.7858e-06,2.2043e-05,-6.9305e-06,-1.063e-05,-2.0778e-05,3.199e-07,1.4722e-07,-8.0455e-06,-2.0538e-05,-7.9463e-06,-1.4157e-05,3.9194e-06,-4.8866e-06,-1.1354e-06,5.6574e-06,-1.296e-06,-2.5861e-05,9.8108e-06,1.4705e-05,9.0966e-07,-7.6115e-06,-5.5103e-06,2.0786e-05,-8.1953e-07,3.9148e-08,1.8906e-05,-2.4368e-06,-4.1755e-05,-2.6911e-05,-1.1983e-05,-7.8339e-06,9.0544e-06,8.1665e-06,-6.3444e-06,3.0727e-05,2.9931e-06,-1.5343e-05,-5.3032e-06,1.8254e-05,4.925e-06,-5.6036e-06,-1.936e-05,1.391e-05,6.3962e-06,5.6478e-06,7.8237e-06,-2.2238e-05,9.3234e-07,3.9046e-05,-9.7319e-06,1.0345e-06,-7.2971e-06,2.3625e-06,-6.2163e-06,1.5556e-05,4.1281e-05,2.5544e-05,3.9898e-06,5.3909e-06,-2.272e-05,1.8042e-05,-4.0147e-06,-4.4296e-07,-1.7633e-06,1.0911e-05,1.0585e-05,-1.3081e-05,5.6897e-06,1.9352e-06,1.1141e-05,1.6295e-06,7.0938e-06,-1.8899e-05,-3.2052e-05,-3.6945e-06,6.6823e-06,3.2202e-05,-1.8612e-05,2.5663e-05,-4.5292e-06,2.2312e-05,-4.2715e-05,-2.3084e-05,5.6527e-06,1.4492e-05,1.1933e-05,-2.5744e-07,1.2152e-05,-2.4728e-06,4.877e-06,-4.9471e-07,3.3415e-06,2.8143e-06,-3.5009e-05,-2.8344e-05,9.8286e-06,1.9661e-05,2.0422e-05,-6.4878e-06,5.5954e-06,2.9067e-05,3.6553e-06,-4.6076e-05,2.5614e-05,1.3213e-06,4.6051e-06,2.3152e-05,-8.3171e-06,1.349e-05,1.621e-05
