0.040038,-1.5284e-05,-5.9725e-05,8.5834e-05,2.2886e-05,-3.6413e-05,3.9479e-05,-3.3123e-05,-2.0887e-05,-2.8265e-05,3.5912e-05,4.9845e-05,8.7141e-05,-6.421e-06,-2.4386e-05,-2.3049e-05,-4.7565e-05,5.6061e-05,-3.8696e-05,-1.5121e-05,-4.1547e-05,0.00010877,4.3029e-06,-1.159e-05,-5.0638e-05,-3.8003e-05,-1.2997e-05,1.3202e-05,5.3419e-05,-1.5751e-05,9.5558e-06,-3.5786e-05,-2.8262e-05,-8.2901e-05,-1.8918e-05,-2.1586e-05,8.1476e-05,3.849e-05,-1.2137e-05,1.0638e-05,2.0998e-05,-4.9118e-05,-1.6144e-05,9.1888e-06,2.0722e-05,-8.3881e-05,1.0608e-05,-4.1211e-05,-1.2335e-06,1.1303e-05
-1.5284e-05,0.040057,7.8245e-06,-5.6218e-06,-4.782e-05,4.321e-05,-4.0842e-05,2.5091e-05,1.8094e-05,-1.5888e-05,2.8213e-05,-2.9051e-05,-7.3871e-05,-6.2391e-06,6.4229e-06,4.0446e-06,1.3118e-05,-3.4158e-05,1.1834e-05,-1.1608e-05,2.6251e-05,-6.0182e-05,4.3449e-05,2.4414e-05,1.2418e-06,-2.457e-05,1.0721e-05,-5.3602e-06,7.5895e-06,-4.237e-06,3.12e-05,-1.9536e-05,2.6841e-05,3.9001e-06,1.7905e-05,2.6554e-05,-2.063e-05,4.1448e-06,1.2136e-05,1.6896e-05,-1.5085e-05,5.6652e-07,-6.068e-05,-1.8508e-06,-5.206e-05,-1.0824e-05,-3.3472e-06,4.8729e-05,5.1633e-08,4.5592e-05
-5.9725e-05,7.8245e-06,0.040067,-6.1859e-05,-3.5715e-05,7.924e-05,-3.7831e-06,7.9244e-05,-3.0391e-06,2.9578e-05,6.476e-06,-5.7992e-05,-0.00013436,4.6157e-05,2.6997e-05,7.5382e-05,7.2945e-05,-4.4481e-05,7.2129e-05,9.5022e-06,7.6023e-05,-0.00015235,1.2045e-05,2.1754e-05,7.9329e-05,5.1766e-05,-2.4335e-05,-8.2688e-05,-4.1885e-05,4.8244e-05,1.2928e-05,5.5406e-05,-8.6489e-06,0.00013774,6.6416e-05,1.1406e-05,-8.7907e-05,-6.5828e-05,2.1552e-05,-2.1509e-05,2.4383e-05,0.00010244,1.4281e-05,-7.0352e-06,-4.0536e-05,8.6778e-05,-3.1067e-05,1.7195e-05,-3.3489e-07,9.2758e-07
8.5834e-05,-5.6218e-06,-6.1859e-05,0.040066,5.3858e-06,-3.7046e-05,2.0742e-05,-2.2155e-05,-8.594e-06,-4.5841e-05,2.4651e-05,4.7742e-05,5.1294e-05,-5.8638e-06,-4.0728e-05,-2.9442e-05,-5.9661e-05,2.208e-05,-3.6433e-05,-3.5167e-05,-3.1486e-05,9.979e-05,3.1409e-05,2.1385e-05,-4.2393e-05,-4.7966e-05,1.5372e-05,5.2646e-05,4.5301e-05,-2.9657e-05,3.3018e-05,-4.3984e-05,-4.3135e-06,-5.7679e-05,-2.9329e-05,-2.7454e-05,3.9746e-05,2.2728e-05,-1.7364e-06,-2.4372e-06,1.8473e-05,-7.2992e-05,-2.7455e-05,8.5294e-09,-2.2989e-05,-0.00011534,2.3681e-05,-3.6533e-05,2.2298e-05,2.48e-05
2.2886e-05,-4.782e-05,-3.5715e-05,5.3858e-06,0.040052,-7.56e-05,-7.8871e-06,-6.3733e-05,-4.9361e-06,4.3773e-06,-2.33e-05,4.9784e-05,0.00015745,-4.2674e-05,-1.4601e-05,-1.8868e-05,-3.9505e-05,5.9805e-05,-3.1088e-05,-2.268e-05,-4.2667e-05,0.00010021,-6.2391e-05,-2.1772e-05,-2.0891e-05,-2.525e-05,-1.9036e-05,1.1171e-05,-2.0262e-05,1.6962e-05,-0.00012629,-2.4743e-05,-9.7371e-07,-6.8432e-05,-3.5365e-05,-2.0337e-05,4.7898e-05,6.1533e-05,-5.4045e-05,3.1398e-05,-2.2018e-05,-4.2918e-05,5.8102e-05,8.8411e-06,3.7201e-05,1.2275e-05,8.6972e-06,-5.2219e-05,4.2703e-05,-2.7269e-05
-3.6413e-05,4.321e-05,7.924e-05,-3.7046e-05,-7.56e-05,0.040049,4.1681e-05,3.8659e-05,-2.4443e-06,3.1518e-05,4.4198e-05,-7.8493e-05,-9.7001e-05,2.7922e-05,4.0134e-05,4.9014e-05,4.5569e-05,-3.3036e-05,6.5631e-05,5.4378e-05,1.6226e-05,-0.00015322,3.6341e-05,-6.8128e-06,5.1728e-05,2.1136e-05,-5.4556e-05,-5.5463e-05,-2.6289e-05,6.0821e-05,6.5649e-05,7.2483e-05,-5.6871e-06,7.8058e-05,2.0992e-05,9.4544e-06,-5.4359e-05,-7.5772e-05,-3.06e-06,6.5256e-06,2.5138e-05,7.7534e-05,-1.0727e-05,1.7752e-06,-4.8258e-05,4.2234e-05,-4.57e-06,4.5229e-05,-4.9704e-07,1.611e-05
3.9479e-05,-4.0842e-05,-3.7831e-06,2.0742e-05,-7.8871e-06,4.1681e-05,0.040053,-1.8418e-05,-1.6818e-06,1.4106e-05,4.3707e-05,-3.2679e-05,3.8421e-05,1.7974e-05,2.7819e-05,1.1119e-05,3.728e-06,3.4098e-05,1.7593e-05,5.4003e-05,-4.7485e-05,1.2444e-05,-2.8357e-06,-3.7288e-05,3.6294e-06,5.3402e-06,-6.8534e-05,-9.857e-06,-4.7918e-06,5.1436e-05,-1.1257e-05,5.1641e-05,-3.8074e-05,-5.2697e-06,-1.6829e-05,1.069e-05,2.5801e-05,1.021e-06,-4.6747e-05,1.346e-06,4.3484e-05,1.2518e-05,1.0333e-05,-7.2666e-06,1.8319e-06,-7.2783e-07,1.8778e-05,-1.2855e-05,1.5293e-05,-1.3502e-05
-3.3123e-05,2.5091e-05,7.9244e-05,-2.2155e-05,-6.3733e-05,3.8659e-05,-1.8418e-05,0.040056,1.4137e-05,-1.0444e-05,-1.1684e-05,-4.7181e-05,-0.00014689,4.0564e-05,5.4109e-06,3.9135e-05,3.0474e-05,-5.6001e-05,2.5783e-05,3.6299e-05,8.8352e-05,-7.3146e-05,5.306e-05,3.7531e-05,6.9744e-05,3.1559e-05,5.4873e-05,-2.1839e-05,-1.3395e-05,-5.2237e-06,2.657e-05,-6.8169e-06,1.1069e-05,0.00010193,2.6464e-05,3.5949e-05,-9.8243e-05,-6.6231e-05,4.8695e-05,-4.1004e-05,3.0933e-05,7.2875e-05,-1.4792e-05,-1.5422e-05,-4.5901e-05,-1.5084e-05,-2.8023e-05,2.0329e-05,-1.9046e-05,2.4171e-05
-2.0887e-05,1.8094e-05,-3.0391e-06,-8.594e-06,-4.9361e-06,-2.4443e-06,-1.6818e-06,1.4137e-05,0.039997,1.3035e-05,-4.0789e-05,-2.2732e-05,-5.5481e-05,1.8825e-05,-8.9296e-06,-2.8223e-05,1.8805e-06,-3.5625e-05,-2.7791e-05,-8.7242e-06,1.7491e-05,-1.1194e-05,2.1741e-05,2.9211e-05,2.5334e-05,-2.4762e-07,5.1036e-05,1.8986e-05,-3.2332e-05,-1.9494e-05,-2.8671e-05,7.3192e-06,1.0254e-05,3.2788e-05,-2.6461e-05,3.4947e-05,-7.141e-05,-1.1871e-05,1.5242e-06,-1.0525e-05,1.1905e-05,-1.083e-05,-3.2949e-05,-2.3375e-05,-2.7697e-05,-6.5448e-06,8.0984e-06,3.3695e-06,-1.183e-05,-2.1629e-06
-2.8265e-05,-1.5888e-05,2.9578e-05,-4.5841e-05,4.3773e-06,3.1518e-05,1.4106e-05,-1.0444e-05,1.3035e-05,0.039969,1.5956e-05,-3.8083e-05,-7.8876e-06,9.9004e-06,2.2389e-05,2.7866e-05,4.7972e-05,-1.2983e-05,1.2074e-05,1.9732e-05,6.8285e-06,-6.3502e-05,-6.8342e-06,-6.7359e-06,2.0085e-05,1.7533e-05,-2.7875e-05,-2.2794e-05,-4.1996e-05,3.5458e-05,-1.1938e-05,5.6988e-05,-6.3044e-06,3.8198e-05,8.8619e-06,8.9253e-06,-1.8097e-05,-1.8568e-05,-1.1946e-05,9.8301e-06,3.4303e-06,8.2795e-06,1.2029e-05,4.2122e-06,7.3492e-06,6.6547e-05,-2.6167e-06,1.7672e-05,1.0503e-06,-2.0673e-05
3.5912e-05,2.8213e-05,6.476e-06,2.4651e-05,-2.33e-05,4.4198e-05,4.3707e-05,-1.1684e-05,-4.0789e-05,1.5956e-05,0.040063,6.8459e-06,1.2516e-05,1.6532e-05,2.4983e-05,5.1558e-05,-3.756e-08,2.1241e-05,4.5871e-05,-1.9648e-06,-3.612e-05,-3.6603e-05,6.8545e-06,-4.8661e-05,-3.5342e-05,-6.4689e-06,-8.5014e-05,-2.5127e-05,1.0254e-05,1.2631e-05,4.2034e-05,1.4575e-05,-1.467e-05,-1.2132e-05,4.0352e-05,4.0307e-06,5.679e-05,2.3722e-05,-3.8327e-06,5.5903e-06,1.9579e-07,3.5135e-06,8.7745e-06,-4.2821e-06,3.8442e-07,-1.6859e-05,-3.9953e-06,2.7064e-05,3.5824e-05,1.013e-05
4.9845e-05,-2.9051e-05,-5.7992e-05,4.7742e-05,4.9784e-05,-7.8493e-05,-3.2679e-05,-4.7181e-05,-2.2732e-05,-3.8083e-05,6.8459e-06,0.040058,9.5409e-05,-4.7043e-05,-1.8924e-05,-4.0108e-05,-9.0704e-05,5.4368e-05,-4.0614e-05,-3.7487e-05,-6.8189e-05,0.00012916,-5.1516e-05,-2.9427e-06,-6.3027e-05,-8.6302e-06,2.6834e-05,3.0961e-05,4.93e-05,-4.8042e-05,-1.5239e-05,-0.0001035,-1.3435e-05,-0.0001157,-2.3657e-05,-2.8628e-05,7.3676e-05,0.00010411,1.8992e-05,7.4043e-06,-2.063e-05,-5.181e-05,3.2636e-05,-1.006e-05,7.3755e-05,-9.602e-05,-2.596e-05,-5.9828e-05,1.3785e-05,4.3508e-06
8.7141e-05,-7.3871e-05,-0.00013436,5.1294e-05,0.00015745,-9.7001e-05,3.8421e-05,-0.00014689,-5.5481e-05,-7.8876e-06,1.2516e-05,9.5409e-05,0.040285,-0.00010396,-8.6657e-06,-2.555e-05,-7.2888e-05,0.00011679,-6.1724e-05,-1.4297e-05,-0.00014906,0.00022341,-9.4356e-05,-7.3231e-05,-0.00010194,-6.2427e-05,-7.562e-05,4.941e-05,2.2395e-05,1.7323e-05,-0.00013807,-3.8162e-05,-7.0163e-06,-0.00020865,-6.0784e-05,-5.2973e-05,0.00017828,0.00010771,-7.9632e-05,7.3255e-05,-6.2217e-05,-0.00011257,8.5686e-05,4.4064e-05,8.9012e-05,-2.1285e-05,4.7386e-05,-8.6275e-05,5.3119e-05,-4.3323e-05
-6.421e-06,-6.2391e-06,4.6157e-05,-5.8638e-06,-4.2674e-05,2.7922e-05,1.7974e-05,4.0564e-05,1.8825e-05,9.9004e-06,1.6532e-05,-4.7043e-05,-0.00010396,0.040012,8.3127e-06,1.8965e-05,3.7072e-05,-3.1606e-05,1.0173e-05,-6.5451e-06,4.5501e-05,-7.0365e-05,3.926e-05,7.0567e-06,3.8924e-05,1.2888e-05,3.4715e-06,-8.6742e-06,-9.4413e-06,-1.503e-06,5.6314e-05,4.8385e-05,-5.0186e-06,9.0926e-05,5.0235e-06,1.8379e-05,-7.1083e-05,-6.3878e-05,8.1329e-06,-3.9248e-05,2.964e-05,4.2309e-05,-2.5945e-05,-2.8626e-05,-5.4664e-05,6.6886e-06,-1.1592e-06,1.2524e-05,-7.4404e-06,2.3696e-06
-2.4386e-05,6.4229e-06,2.6997e-05,-4.0728e-05,-1.4601e-05,4.0134e-05,2.7819e-05,5.4109e-06,-8.9296e-06,2.2389e-05,2.4983e-05,-1.8924e-05,-8.6657e-06,8.3127e-06,0.039975,3.7637e-05,3.0647e-05,4.7479e-06,2.692e-05,2.5001e-05,-1.4228e-06,-5.009e-05,-2.5281e-07,-1.6897e-05,1.597e-05,1.8826e-05,-3.6096e-05,-3.6961e-05,-1.4808e-05,3.3376e-05,8.8884e-06,2.3806e-06,8.9204e-06,2.0434e-05,1.5618e-05,1.4271e-05,-1.0903e-05,-2.126e-05,-1.2648e-05,8.7988e-06,-6.8185e-06,3.2077e-05,1.9002e-05,7.152e-06,9.845e-06,3.925e-05,-7.0332e-06,2.1454e-05,-1.4726e-06,5.4749e-06
-2.3049e-05,4.0446e-06,7.5382e-05,-2.9442e-05,-1.8868e-05,4.9014e-05,1.1119e-05,3.9135e-05,-2.8223e-05,2.7866e-05,5.1558e-05,-4.0108e-05,-2.555e-05,1.8965e-05,3.7637e-05,0.040021,5.374e-05,-2.9433e-05,5.4467e-05,1.7994e-05,4.568e-05,-6.8346e-05,2.6957e-05,-1.5759e-05,3.4879e-05,2.8497e-05,-3.8386e-05,-5.5476e-05,-3.2405e-05,4.2633e-05,1.094e-05,5.2713e-05,9.1912e-06,6.2965e-05,5.3487e-05,-4.7615e-06,-1.2716e-05,-3.2476e-05,-2.1832e-06,3.6561e-07,-7.3338e-06,4.5189e-05,3.5286e-05,-7.2221e-07,-5.4376e-06,8.4546e-05,-1.7382e-05,2.2964e-05,7.7984e-06,2.5491e-06
