,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,-0.1074604427458352,-0.14164352084568874,-0.027998586468107337,0.017955810974326428,-0.046414939879835,0.0958604503855009,-0.12146216756156095,0.37022123265535856,-0.44867371887488305,-0.16204268007856293,-0.40258501156589266,-0.22188713622086934,0.1162240870224459,0.37435742635284464,-0.256746351133898,0.1340210798005769,0.2881693184524236,0.35971558427713923,0.08165420041700162,0.0978356451747391,0.004825953305890029,0.2722113800191951,-0.33955966826696266,0.19734433570324494,0.30418682440795947,-0.058909298634466006,-0.038016709706550564,0.1641058582819156,0.006701841859664887,-0.2722620478089281,0.3826250325934728,-0.06806447345880595,0.10127664096817504,0.3569116088759663,0.046479970713690096,-0.18845360525489907,0.3668082467177025,0.25766951071320326,-0.2673536957209494,0.1559391719797299,0.1863821699311341,0.34412032986735186,0.1428902352963928,0.13763630641040756,-0.20450792260812475,0.3416134343364115,-0.008558678893968323,0.09681866460800692,0.13514275950210547,-0.07509491693122465,-0.02187158522944435,-0.04093854567784197,-0.054207197685309697,-0.055008298007484885,-0.08373487901100113,0.16490163685180992,-0.08419620715997977,-0.09241509446003943,-0.049535414687148935,0.19236178911828317,-0.1924217171250131,0.10343072298940695,-0.29833565910488635,-0.24285395070006924,0.42954487426552596,-0.23702855165890113,0.19175855083234872,0.5315691356443898,0.2450834730477559,-0.0169989395131466,0.11464302781726277,-0.40009345116162154,0.0889181014012315,-0.14913342573354485,0.14085327823279964,0.17907588664594387,-0.17038282031087493,0.06712815314454097,-0.30807576290934835,-0.031046835265154928
1,-0.0839568684211695,-0.03308803434586746,-0.043431427856747445,-0.2788198009914093,-0.03153261704159802,-0.00015763186827022374,-0.06489850971390414,0.05076104193383782,0.0432857569167701,0.2939473472759292,0.32492270437573834,-0.06694879087454624,-0.24373779960253017,0.1662018397060396,-0.3259990727400446,-0.14718672076116868,-0.12523048308027027,0.2815025242264831,-0.287850631732632,-0.06941269626054312,-0.6011035596770137,0.04010299231777692,-0.24575770809221514,-0.23977769431044027,0.004495354892631454,-0.09496842812209012,-0.02837440676153522,-0.15330950399527155,-0.14883171638324422,0.03722180284038414,-0.12463831895306926,0.12146611219992338,0.047760434331982064,0.3795723057346343,0.3371488040640058,-0.03375865687769738,-0.1590385017476232,-0.22462504796889698,-0.2634637829002516,0.16737995265877675,0.12393986594279377,0.035776224539095,-0.16017890161593867,-0.1923406344838725,-0.3638767765187878,0.17382089494762865,-0.026416412137743647,0.2650519846363118,-0.04033327868727979,-0.2347850967777875,0.26924159858580554,0.08216817964569169,0.12672517564249264,0.07726652301459246,0.18967724848325698,-0.1253600617407902,0.1189635051552014,0.002099594176067295,-0.06063428247216027,0.05721969605919636,-0.22999696851548848,-0.2060214980120716,0.0832061186647249,-0.18308435567951784,-0.0564325101238351,-0.36013083870557,-0.13232723734690188,-0.21953211590767618,0.1771956505871459,-0.0012943236396972906,-0.02686912186592999,0.19944892977873618,0.21000125789700141,-0.10045053505188128,-0.09151298116915219,0.16164927982730878,0.38217008143770387,0.09620932818729003,-0.09123235621618879,0.19832157616268137
2,-0.2854085644629744,-0.20392979187229596,-0.09744024711159348,-0.3206284537856621,-0.1652375784461663,0.19134749445758956,-0.006213017417160586,0.2860866983329397,-0.11541692391318728,0.05836593981018395,0.12508810995184197,0.11197619983660484,0.034152650147004915,-0.18647564552537912,0.061929451214372544,-0.09985767876754188,-0.013635037164189873,-0.29971475353389454,0.13508950809975392,0.0185385910334635,0.021650650419963148,0.4334299010945284,0.22233933248011273,-0.22171663600548386,0.22690489399039582,0.03806039666293844,0.2432939099140341,-0.0047239808332742855,-0.3922686313168955,0.21952975878800773,-0.1436471941046932,-0.10680046956217758,-0.231851221726194,-0.5102993134597269,0.1649496672519103,-0.07336354631104522,0.46068798487581397,-0.20534108193158548,0.48825234203711365,0.15810146705537229,0.041286227063185764,0.06092695895826951,-0.10368592466106662,0.03685283762350943,-0.19035956700167797,-0.0327071803841077,0.4634669033560772,0.1305196979990004,-0.11643265137542974,0.04918152250397699,-0.054846663364398945,0.058208577168086785,0.1759674839662127,0.23096552902198353,-0.062019394632932046,-0.07198444601208752,-0.6133326926549019,0.22565490381648345,0.08411403342995577,0.29604858460465866,-0.37435267307404685,-0.13735667143695468,-0.23385538846756884,-0.5349459522059464,0.2771312019221975,-0.050999234981445055,0.15639423107333034,0.13098091867220818,0.2250512311942887,0.2941013883869585,-0.09544297710542077,0.07340032748886198,-0.19910534376932645,-0.18105523881379354,-0.1318119859144953,0.051097633647860644,-0.24606829712954711,0.23602807771694978,0.4348532936814448,0.08150673272786849
3,-0.09355087775390228,0.05708106224243514,0.40717113229726554,-0.22002163203082792,0.15030529483026292,-0.1352104414211265,-0.038620446290677374,0.4143761731734647,0.39433833849575906,-0.15265934424635552,-0.07650048750546283,-0.04349655521687748,0.12053022760219004,-0.23760966572215914,0.0667458011119275,-0.30258909971515907,-0.18686872752216904,-0.013966763108644704,0.01377996878197446,0.06399284694964048,0.1316251835801441,-0.10768185055535871,0.19432938173985523,0.16830939363480618,0.04539880156894578,0.07817838199538646,0.02316935876949204,0.09622953692951167,0.4158559651108917,0.032040233355410654,0.05118620932788988,0.028266654862798148,0.13718798289451326,0.18056152254688573,0.01437796239959604,0.10969518641419292,0.21459777067472008,-0.1333444670170946,0.17750420832532532,0.07860044156041483,-0.0637449352457216,0.1358254951090746,0.04702709852815979,-0.026334627958263135,-0.1842195979131049,0.07446054406701383,0.12099794236313595,0.07999065223039356,0.004541009323231542,-0.010866311548081995,-0.06765414065907856,-0.07662221809861276,-0.059630806083467415,-0.03902036914418562,0.28863782112015784,-0.10212747131463207,-0.36213298375974473,-0.1822132575139361,0.29356381889380084,-0.13577562455137387,0.29743995788338523,0.01999291883711611,-0.12684828902769849,0.19063088463983777,-0.05382886059067622,0.11201149469898473,0.2017631215885043,0.02675094157021431,-0.18252186186494268,0.1287668422223375,-0.17159600483262805,-0.14352710592675705,-0.03033081531191228,0.055513079538708356,-0.23366844379631596,-0.42500447840816263,0.07533303782446094,0.23505752442222172,-0.22112259205286466,-0.09229445373048427
4,0.08397971402493182,-0.0789560406358971,-0.2415058429520804,0.2236889112782684,-0.25537216156564135,-0.22467379607618568,0.24612948660380704,-0.49284933900173755,-0.5280220400761667,-0.012446220659843098,0.0881733745774883,-0.04162484756255625,0.22382356241462956,-0.00249695176029737,0.41876289538159644,0.027902251743388257,-0.2458709000118777,0.2127143136760227,-0.2766858970803712,-0.130372791807382,0.07726353540657575,-0.013792050637137884,-0.018588830978004477,-0.05767715516709146,0.3709601626785758,0.11116563396229276,-0.02825868860221962,-0.08025273404896971,0.12363312923631982,-0.10930823820468216,-0.2981697834879291,0.05455847008430629,-0.05520471002803239,-0.18027530837137595,0.37483101811487063,-0.12637114402962157,0.3125979507240754,-0.05472523242001383,-0.20591222861863734,0.11225142187764472,0.06275727447602387,0.1166301766789663,0.00410261083510909,-0.1628362685045277,0.004584693966108061,-0.08542164455537729,-0.3170430587871603,0.06150468669215913,0.16694349798981026,0.3570855118370557,0.19178853211078517,0.13084996374596825,-0.015600380963153374,-0.23310836489698084,-0.2943606916473196,-0.06409413371683766,0.2949950699223033,-0.21254295610796806,-0.03066640515047227,0.102945525911022,-0.11500035108297363,0.19622910200402463,0.08070572740428605,0.08034588226776627,0.15399536090346022,0.09541600728945646,-0.08810213408438339,-0.11254993361441279,-0.09296477337224845,0.14359002267099413,0.08388414500543441,-0.20822521372431552,0.1417408996135646,0.15071804558116383,0.04022898619227645,-0.1473264515930766,-0.16029319822570864,-0.04899650762915449,0.08728754584396997,0.15815277976528502
5,0.20465769132953252,-0.08916631501523178,0.11674605385126419,-0.3600292532419288,0.20549758222033856,-0.062046347818611604,-0.43896782278890295,0.2578165814636139,-0.020599587779274238,0.2802808178909602,-0.08309844554201223,-0.37276506631604034,-0.21652408325843597,0.137559243620704,-0.04361743414649926,0.4296677296076946,0.36886329728852063,0.07641967494291507,0.23991681097794004,0.0415150245748609,0.07268694410380536,-0.08859590359822639,0.21576738652311458,-0.17148228398260768,0.04594914166475781,0.0984859754566643,-0.011821013639972788,-0.013317162585666911,0.13780165041637554,0.026134119772597594,-0.35576757110274376,0.1123165018145159,0.016312262616847477,0.0977213645672445,-0.3541405103916608,0.26304808756218456,-0.14506260320787415,-0.1540502589714377,0.157915958605102,0.34966074781012346,-0.402378683338815,0.42981286860023343,-0.10329515484142804,0.07450371047508744,-0.060116472817827275,-0.05441675518663091,-0.030254701173900812,-0.280742733089237,0.12314391362566345,-0.12287782964056392,0.23817043698154428,0.19017104029488585,0.08108372418446945,-0.15710498483494598,-0.27241337489213685,0.1889383343249423,-0.37388719127605863,-0.01722139721733776,-0.10216262173491247,0.14866308795797828,0.09210154459010932,-0.20870098471161722,-0.0795193524106976,0.16915099415707835,0.11975433734718799,0.18448626433386547,0.18132014791818157,-0.08566038806176215,-0.27996109084242016,0.022730033095866495,-0.028529779099284825,-0.18792883804366056,-0.23175775924018752,0.11050471015621322,0.24329955074920565,0.22870805669345398,0.05786798246432776,-0.10309316463419721,-0.16491192835885707,-0.2955954408655614
6,-0.341198034702672,0.10198152028109811,0.29621754645287,0.3897961061503388,0.05818030751128087,0.05226548593383873,0.23089289746696473,-0.2688778148108474,-0.1579698267104929,-0.11467938161939911,-0.049113046508175696,-0.48260954646567095,-0.02884615787235886,0.11490347330643016,0.1040491407731709,-0.07796841648543525,0.03518080554207317,0.5719879603728969,-0.4776006090269511,-0.08154632248499909,-0.00525235297481048,0.05047581218787078,-0.06539186700190987,-0.2419284310715395,-0.10194279571026246,-0.27573605541811935,0.1428548212181733,-0.21933114393438047,0.20150665456644534,-0.167174881352114,0.38154089795357726,-0.3062138268231831,-0.038631013878263565,0.05233821228028451,-0.25539757445775096,-0.3166640587792191,-0.044431305859172376,-0.07770857991325372,0.24072311206822683,-0.13603379236111576,-0.08556969339771169,-0.14447452967891067,-0.2109846593195217,-0.06317283270943981,0.019561281998925303,-0.03804002241899391,-0.33964503857251194,0.07051469997812995,-0.18482497113917273,0.1743313302865638,-0.19327793096503465,0.3540221862771925,0.37845000747991875,-0.27241719094955785,0.15303027512276857,0.21593902535669957,0.12367130026605416,-0.11394971483497285,0.2252338959668715,0.026390314015532663,0.39900793432230747,-0.0672444970653582,0.4362362240090376,-0.31225264238775396,0.193652142549221,-0.04409398821024375,-0.018446870604828153,-0.5015581666610613,0.4593219627650802,-0.0707260090304939,-0.00976789411254551,-0.16061278249116914,-0.05366332775644969,0.14854469285957447,-0.06106870901615083,-0.2294527978464204,0.12767522892478797,0.0070731398959650894,0.14799381393186875,-0.019854807575695087
7,-0.020471346772607174,-0.04163492188909011,-0.14116788640469977,-0.04963046868093009,0.33757421088220196,0.024077235704985992,-0.007945787003612667,0.17708330167069322,-0.4102440015814316,0.0828931954802805,-0.3213225958330566,0.15668448703790117,0.27041388498753877,-0.10850280371304209,0.12763356811042967,-0.05532750567743814,0.023744288347626735,-0.12432736714056208,-0.18583226610180886,0.014118524285022983,-0.0636970705656915,0.03218770801948973,0.10281916685165145,0.25104988751193513,0.05395247177931446,-0.2908042804697338,-0.20323156309474683,0.25971726444593246,-0.19997572762340787,0.24374829207454374,-0.21340111203095447,-0.09535629040831245,-0.22460025365066844,-0.24310750082166913,0.14958169714408714,-0.21825982141303665,0.3613153770997842,0.4637790433767977,0.07661130601530958,0.11586308543687368,-0.30484795292692685,-0.0054885173335554645,-0.18199276496426442,0.2581696331662756,-0.14450449379774624,0.23425323808381854,-0.061434208304506854,-0.17140646077312938,-0.08461617630526874,-0.0223362303590674,-0.165030198012922,0.1818738489973264,-0.31427733457069734,0.0007833479099914843,-0.25725370429822586,-0.061066751008321034,0.007879943011405334,0.23506272107742726,-0.25255105264907396,-0.39139744272881793,0.27240724636598695,-0.03023595647065648,0.19025495706649273,0.08684515020676607,0.16326442829757837,-0.053491590900760694,-0.05382673371922325,-0.038228378804241826,0.13695946990577368,0.2662248657479655,-0.053052209918094353,0.16654672523527234,0.25939114185387996,0.24407187733783356,-0.46708455246562963,0.11285865911150844,0.2072678684513336,0.2723740542944126,-0.15881577367256017,0.17431544746424593
8,-0.25663478365858955,-0.11906457842384453,-0.14219928151825226,0.06581607052015225,-0.27246999969954366,0.1492313371855729,0.2506594851563967,-0.05368707259992254,-0.031897353127675276,0.16558574753635202,-0.13737039906474974,-0.11367697040842835,-0.06021298895206796,-0.28067923188477373,-0.23264905088927723,0.26718246621783337,0.09707265997473113,-0.24401492241341916,-0.015037290304329258,-0.10324505271945239,-0.06615134031646268,0.14198995768735048,-0.3094219691428847,-0.03982172203050512,0.14055247441704488,0.16948973072456835,-0.08443460176075626,0.3547801830255384,0.42899811404269983,-0.07856864372299857,-0.0005517338923796529,0.04679513770943605,0.3279123228587119,-0.04620991820502413,0.23147558033142027,0.16198410282922032,-0.2809711968240054,-0.02122534333372353,-0.07758174307674374,0.09006554278494684,-0.010375496812451378,-0.2942709084746328,0.07731752334320735,0.3791685261631256,0.23094618136137643,0.033082980873004396,-0.07232581656956759,0.2690556172147669,-0.3929182250395436,-0.1242805088264158,0.12403871709622226,0.027637970314519186,0.003936804577225148,0.06486231839890415,0.10537208480292991,0.369760970232531,0.3427811650953345,-0.17716114058037113,0.11915093697373574,-0.20962813645055692,0.08983761325890843,-0.13349086669417684,-0.4183841033066495,0.08565751273982897,0.11275803709638138,0.11726259013520988,0.4021571861016727,-0.3205070896343515,0.0848737311502064,0.29767064569639523,0.18657493723487495,-0.2951685899118292,0.018910227179419217,0.2740126074746001,0.04975304348745484,-0.05962111383485699,-0.2460307164031951,-0.07152996096565019,0.03574956530854322,0.20345324182971605
9,-0.27808537907731035,0.19781061872288352,-0.06221869033937543,-0.04134493003458686,-0.22182623814554772,0.3087812504541612,-0.3899579217040967,-0.0529337322941614,-0.16973751099085554,-0.014860412495121373,0.0919934243266898,0.31562324433674493,0.11162715167206633,0.1329087057968961,0.10091498187448096,-0.09972114886208476,-0.42337789308672724,0.10472574297593391,0.20304347120489524,-0.25881419992540183,-0.13415399956662774,0.14930176127152844,0.13904360195426937,-0.08135592869317786,-0.20234201396722368,-0.25719178121050673,0.05946124120392979,-0.09881465889521135,0.05902947948093373,-0.3439535112416536,-0.10729960458055257,0.10062131267939237,-0.0536230326419318,-0.4024629177017916,-0.3959813495731564,0.24528042769560063,-0.08776436466892973,-0.0617227512482338,-0.25302581437134014,0.1691865920025185,0.3893151068577371,0.2872639472056621,0.2106904126682423,-0.092213447458452,-0.20936151971869277,0.3416234516453578,0.1638077135557576,0.0303216370647975,-0.06414995748222088,-0.2585501146373168,-0.08901640864378274,0.11330167244355718,0.276571939367622,0.10074591827526591,0.02851841939138603,-0.09695729148924104,0.4247509024507326,0.006975558124325852,0.12700574164863437,0.25231184582042515,-0.01983409710881294,-0.1462086886167354,-0.1776638319224527,0.08717017511114443,-0.10789948389713744,0.004165792834874769,-0.292823426383454,0.025658498716411272,0.09008798906724784,-0.009189392185923689,-0.3668340420827559,-0.17766123000585513,-0.15196962735747888,0.09054551035258006,0.028878652033803603,0.09255724467235293,0.29990538093782104,0.33049549117558624,-0.17502539892046148,0.13448693840373116
