0.040059,-3.2039e-05,-8.0577e-05,2.4939e-05,7.1014e-05,-3.189e-06,-6.0189e-05,2.1545e-05,1.9107e-05,2.4072e-05,3.9828e-05,-8.1175e-05,6.5274e-06,-1.0551e-05,2.1664e-05,4.5387e-05,2.278e-05,6.8792e-05,1.0401e-05,-2.1322e-05,4.2638e-05,3.8642e-05,-1.4688e-05,-3.0847e-05,-4.4632e-06,2.4644e-05,5.0808e-05,9.6794e-05,-8.0664e-05,-3.3459e-06,-6.1555e-05,-8.7697e-05,-3.4436e-05,0.00010203,6.0785e-05,4.4846e-05,-2.5272e-05,-3.0582e-05,-5.2061e-05,3.9859e-06,-0.00014085,3.8487e-05,-6.398e-05,1.557e-05,-4.4761e-05,6.0248e-05,-1.7843e-05,9.7666e-07,-5.6967e-05,-1.1681e-05,-5.9272e-05,2.6549e-06,-7.9696e-05,1.0419e-05,2.869e-05,1.7113e-05,7.6872e-05,9.8379e-06,2.5058e-05,3.0493e-05,-2.3884e-05,1.7892e-05,-4.303e-05,-2.8113e-05,-1.4512e-05,-0.00010644,7.0688e-06,-1.8926e-05,8.5306e-05,-0.00011013,-9.5066e-05,0.00010758,-5.5709e-05,1.4972e-05,-1.6808e-05,-5.1556e-05,8.3405e-05,-4.4369e-05,9.369e-06,-6.78e-05
-3.2039e-05,0.040027,-3.6333e-05,1.0532e-05,-8.516e-05,3.6761e-05,7.8277e-05,-4.3844e-05,-5.3681e-05,-9.4154e-05,3.1866e-05,6.8247e-05,-4.4875e-05,0.00014001,1.9016e-05,7.1449e-06,-4.1155e-07,2.8605e-05,4.8637e-06,-1.714e-05,-1.6759e-05,-5.5161e-06,2.9719e-05,3.5064e-05,-2.8842e-05,5.9185e-05,0.00017992,-1.9439e-05,-5.8919e-05,0.00017051,-5.1691e-05,-3.1618e-05,-7.2617e-07,1.5215e-05,1.8098e-05,-6.8778e-05,-4.6693e-05,-5.0113e-05,-2.4001e-05,-9.4134e-05,1.3067e-05,4.221e-05,-2.1448e-05,8.7456e-05,6.9122e-05,2.5773e-05,-5.1758e-05,-6.5937e-05,-4.2105e-07,2.9326e-05,-1.9036e-05,-7.3061e-05,-1.2217e-06,-3.6712e-05,-5.1347e-05,-1.0244e-05,-5.7263e-05,-6.3897e-05,2.6091e-05,-1.6937e-05,2.6953e-05,-4.3863e-05,-0.00011332,-1.2091e-05,-8.7211e-05,-2.1194e-05,-9.6088e-06,5.5583e-06,-7.8127e-05,-3.8579e-05,1.4024e-05,3.9268e-05,8.1995e-05,4.192e-05,-6.8223e-05,-5.5576e-05,-6.8611e-05,-8.0789e-05,-6.8409e-05,5.9066e-05
-8.0577e-05,-3.6333e-05,0.039942,2.0144e-05,-8.4462e-06,-6.6888e-05,6.9461e-05,-1.8892e-05,3.2073e-05,-8.7142e-05,5.7044e-05,-4.0908e-05,5.5905e-05,6.2126e-05,5.2142e-05,2.6336e-05,3.42e-06,1.843e-05,0.00010826,1.3475e-05,-9.7186e-05,9.2731e-05,-8.2729e-05,-3.8306e-05,1.025e-05,1.2161e-05,-0.00012102,-5.6385e-06,3.1827e-06,-4.337e-05,-0.000172,-8.9016e-05,-7.3324e-06,0.00012266,-0.00013578,0.00010152,-0.00022368,-4.4851e-05,-2.6415e-07,2.3955e-05,-2.0818e-05,2.1709e-06,8.5499e-05,-9.1649e-05,8.5391e-05,-3.1485e-05,8.1969e-05,-4.8582e-05,-7.0015e-05,5.898e-05,-1.8078e-05,-2.0733e-05,-7.6775e-06,-8.0634e-05,0.00011974,0.00016545,-4.9493e-05,-7.4601e-05,5.5924e-05,3.3984e-06,9.2066e-05,-2.9234e-05,-4.5306e-05,-6.3879e-05,-8.6154e-05,0.00012283,5.0962e-05,-8.2321e-05,-0.0001198,3.5169e-05,1.6529e-05,2.8387e-05,0.00020729,-1.5159e-06,-1.34e-05,7.3847e-05,5.1423e-05,2.2194e-05,-2.9944e-05,-0.00010766
2.4939e-05,1.0532e-05,2.0144e-05,0.040021,-4.9826e-05,-4.1018e-05,-3.5695e-05,-9.0299e-05,4.0456e-05,-3.0087e-05,-4.6013e-05,3.5513e-05,0.00012989,-6.0503e-05,2.7927e-05,1.4987e-06,-1.6707e-05,0.00011371,4.6173e-06,4.2297e-05,-4.2439e-05,-2.9698e-05,-8.3813e-05,2.8768e-05,0.00010048,3.0813e-05,-0.00014276,8.2759e-07,-7.2179e-05,-2.0086e-05,3.8406e-05,-3.8178e-07,-6.2647e-05,3.6612e-05,-1.7242e-05,0.00011676,-7.9777e-05,-5.0539e-05,-4.5148e-05,5.1963e-05,-8.6669e-06,0.00013573,-2.7802e-05,-8.9225e-05,-2.7664e-05,-5.4776e-05,-6.247e-05,6.2774e-05,5.8708e-05,-5.818e-05,-8.6452e-06,-2.4234e-05,-1.4996e-05,7.6391e-05,-3.518e-05,2.779e-05,-5.6904e-05,6.8183e-05,4.358e-05,1.8698e-05,1.445e-05,-2.3835e-05,4.7902e-05,-0.0001305,7.7143e-05,6.786e-05,-0.00013224,-4.0421e-05,-5.9727e-05,6.6223e-05,2.8584e-06,-7.7314e-05,-2.2128e-05,0.00010356,5.4881e-05,-5.43e-05,2.5987e-05,-3.0802e-06,-3.2566e-05,0.00013003
7.1014e-05,-8.516e-05,-8.4462e-06,-4.9826e-05,0.040079,-8.5115e-05,9.8968e-05,-5.3873e-05,-3.0295e-05,-0.00012533,-7.3721e-05,9.2233e-06,-8.4549e-06,9.5852e-05,-3.0351e-05,-1.5082e-05,-0.00010052,5.202e-05,6.4022e-05,5.7495e-05,8.9528e-06,-8.4191e-05,3.5487e-05,1.1099e-05,9.6908e-05,8.5821e-06,3.0415e-05,0.00011577,-4.0017e-05,5.7112e-05,0.0001087,-3.3174e-05,4.4339e-06,5.498e-05,-1.5791e-05,-6.4525e-05,7.8452e-06,2.0939e-07,-3.0152e-05,-3.9073e-05,2.2641e-05,3.7948e-06,-6.2729e-05,-1.8997e-05,2.7456e-05,-3.2424e-05,1.3255e-05,5.2471e-07,7.9805e-05,-7.8836e-05,-8.9702e-06,-1.1622e-05,4.2248e-05,7.4279e-06,-4.3453e-05,-3.1809e-05,1.1969e-05,3.3583e-05,7.167e-05,3.1464e-05,6.1913e-05,-1.9146e-05,-5.7245e-05,3.0266e-05,-1.4766e-05,5.6956e-06,-6.5838e-05,-3.2817e-06,-2.6683e-05,0.00016485,9.2689e-05,-1.8125e-05,-4.4152e-05,2.3743e-06,-4.4385e-07,7.3991e-05,2.6691e-05,-6.0669e-05,2.2263e-05,1.4545e-05
-3.189e-06,3.6761e-05,-6.6888e-05,-4.1018e-05,-8.5115e-05,0.040108,6.0057e-05,-5.0376e-05,-3.7036e-06,-4.889e-05,-7.2738e-05,-4.4916e-05,-5.6502e-05,-7.8189e-06,-4.5304e-05,-3.7665e-05,-3.9862e-05,4.9761e-05,7.2785e-05,1.2197e-05,-0.00010345,-7.4669e-05,-8.613e-06,-5.8368e-05,8.96e-05,2.5317e-05,-5.0898e-05,7.7034e-05,-9.4812e-05,6.099e-05,-3.3848e-05,-6.4514e-07,-3.939e-05,1.1766e-06,-2.5025e-05,5.6595e-05,-5.6847e-05,3.1994e-05,1.4777e-05,6.1412e-05,1.5463e-05,1.433e-05,-5.9116e-05,-3.5466e-05,3.6239e-05,-3.9547e-05,1.9794e-05,-5.332e-06,8.4401e-05,-2.0979e-05,-2.3106e-05,2.3748e-05,3.4183e-05,5.7638e-06,-2.1172e-05,-5.265e-06,-1.6183e-06,-4.1334e-06,-1.2099e-05,-2.202e-06,5.2951e-05,-5.1334e-06,9.4798e-06,-2.2004e-05,-1.6047e-05,2.8118e-05,-3.5124e-05,2.4275e-05,-6.8716e-05,1.4127e-06,3.6208e-05,-3.064e-05,-5.5783e-06,2.2963e-05,6.5744e-05,9.4481e-05,1.7518e-05,-5.0315e-05,1.6134e-05,2.7106e-05
-6.0189e-05,7.8277e-05,6.9461e-05,-3.5695e-05,9.8968e-05,6.0057e-05,0.039928,8.5601e-05,1.6042e-05,0.00012359,4.9726e-05,-2.6834e-05,-1.1573e-05,-7.9838e-05,2.1302e-05,1.9603e-05,0.00010604,2.119e-05,-0.00014789,4.5016e-05,-5.8012e-05,-4.1257e-06,-2.7919e-05,0.00017477,-1.2355e-05,3.834e-05,3.534e-05,-8.6046e-05,-8.7104e-05,-0.00014119,-7.3418e-05,-2.7391e-05,3.6742e-05,-0.00014002,3.9691e-05,-3.3371e-05,5.8005e-05,-9.2221e-07,-3.5138e-06,-1.2283e-05,-0.00010837,-8.2392e-05,-6.5224e-05,-8.5416e-05,-9.2217e-05,8.3622e-05,-8.1292e-05,-3.11e-05,6.2828e-06,-2.3081e-05,-6.3539e-06,-5.096e-05,0.00010347,5.9908e-05,-0.00010906,-0.00010501,7.2405e-05,9.5115e-05,3.3771e-05,-5.5543e-05,-7.1859e-05,0.00011169,5.3044e-05,-2.6945e-05,8.6922e-05,-3.0658e-05,-6.4199e-05,5.038e-05,0.00010489,-0.00010616,-1.6946e-05,3.0804e-05,-0.00018339,-1.4019e-05,5.0683e-05,-0.00014194,7.9819e-05,5.2024e-05,0.00014441,-2.292e-05
2.1545e-05,-4.3844e-05,-1.8892e-05,-9.0299e-05,-5.3873e-05,-5.0376e-05,8.5601e-05,0.040061,2.7336e-05,-1.7342e-05,-8.4151e-05,-9.0871e-06,6.9615e-05,4.1244e-05,1.7969e-05,-5.2609e-05,-4.6901e-05,6.3812e-05,4.82e-05,1.3688e-05,-2.5514e-05,-2.0721e-05,1.8665e-05,5.8115e-05,-1.5627e-05,1.9766e-05,-4.8016e-05,0.0001095,2.1921e-05,0.00013014,7.2566e-05,-4.9068e-05,1.3352e-06,6.8924e-05,8.2388e-06,5.4913e-05,-1.1026e-05,2.2457e-05,-8.1584e-05,5.3531e-06,3.4382e-05,7.2561e-05,-8.1016e-06,-7.1993e-05,3.7509e-05,-0.00010491,1.1785e-06,3.6004e-05,8.5647e-06,-1.2189e-05,8.4057e-05,-3.4787e-06,1.8946e-05,-5.3085e-05,2.8925e-05,7.2836e-05,-1.8634e-05,-2.5209e-05,3.7297e-05,-8.7488e-06,-8.636e-06,6.9631e-06,-2.453e-05,-0.00010143,1.7946e-05,1.1818e-05,-7.2482e-05,-0.00010294,-0.00013419,8.155e-05,2.095e-05,-8.7778e-05,3.8362e-06,9.262e-05,-1.652e-05,1.7212e-06,4.8332e-05,4.773e-05,-7.7411e-05,9.3289e-05
1.9107e-05,-5.3681e-05,3.2073e-05,4.0456e-05,-3.0295e-05,-3.7036e-06,1.6042e-05,2.7336e-05,0.040028,-1.1127e-05,6.8403e-06,4.1255e-05,-3.7384e-05,-4.997e-05,-6.3803e-05,-7.2031e-05,5.9315e-07,-3.9506e-05,3.2647e-05,-4.95e-05,5.6996e-06,-0.00015229,-6.5785e-05,4.997e-05,6.0486e-05,5.1032e-05,0.00016553,-4.3123e-05,-2.4096e-05,8.7827e-06,3.9661e-05,4.5211e-05,2.6963e-06,-6.4667e-05,-1.2248e-05,-5.7691e-05,6.8067e-05,3.1306e-05,-4.8687e-05,-4.5788e-05,4.3975e-05,-8.6661e-05,9.0654e-05,-1.9615e-05,-3.7365e-06,6.8386e-05,2.5367e-05,-4.9299e-05,-5.869e-05,3.1515e-06,-1.0898e-05,-8.9425e-05,8.905e-05,-1.6356e-05,-4.7237e-05,1.9044e-05,-1.3386e-05,-2.2406e-05,-9.9262e-05,-6.68e-05,3.286e-05,-1.5718e-05,2.1259e-05,8.5811e-05,2.0109e-05,-0.00010013,0.00014805,-2.3937e-05,-1.5623e-05,-5.8364e-05,9.5868e-05,9.1361e-05,-2.5954e-05,-5.1631e-05,6.9924e-05,-1.388e-05,-8.5209e-06,-1.1778e-05,-1.9522e-05,-1.6014e-06
2.4072e-05,-9.4154e-05,-8.7142e-05,-3.0087e-05,-0.00012533,-4.889e-05,0.00012359,-1.7342e-05,-1.1127e-05,0.040055,1.4489e-05,-2.1116e-05,7.6958e-06,5.2956e-05,-4.9821e-05,-9.9545e-08,-8.9793e-05,2.845e-05,9.3605e-05,2.6334e-05,1.3598e-05,-1.6307e-06,-3.1818e-05,-3.5059e-05,4.4814e-05,-1.4862e-05,4.806e-06,-5.3649e-05,3.1895e-05,2.4945e-05,-2.4833e-05,1.4366e-05,3.6697e-05,4.5241e-05,-7.1078e-05,-6.7431e-06,-2.3444e-05,-1.9633e-05,1.5613e-05,-7.8399e-05,2.7533e-05,1.305e-05,2.7279e-05,0.00010839,8.676e-05,2.0257e-05,3.9834e-05,-3.3217e-05,8.0575e-07,-1.7789e-05,1.2985e-05,-4.9145e-05,-6.5801e-05,-7.0979e-05,-1.122e-05,1.6678e-05,-8.0984e-05,-5.7554e-05,-1.4146e-05,2.579e-05,9.7327e-05,4.947e-05,-5.1916e-06,-3.1861e-05,-1.5999e-05,3.0602e-05,5.5152e-05,-3.6558e-05,-9.5735e-05,8.6813e-05,0.00012931,-4.9372e-06,2.4373e-05,1.284e-06,6.286e-05,0.000103,3.1271e-06,-8.4138e-05,-4.9689e-05,-8.4811e-06
